ref_value,author_type
http://www2.census.gov/prod2/decennial/documents/33405927v1.zip,organisation
http://yba.llgc.org.uk/en/s-DAVI-JAM-1767.html,organisation
http://yba.llgc.org.uk/en/s-DAVI-OWE-1840.html,organisation
http://yba.llgc.org.uk/en/s-DUNA-BWR-0505.html,organisation
http://yba.llgc.org.uk/en/s-EVAN-JOH-1863.html,organisation
http://yba.llgc.org.uk/en/s-GRUF-LEI-1400.html,organisation
http://yba.llgc.org.uk/en/s-HERB-HEN-1617.html,organisation
http://yba.llgc.org.uk/en/s-HOWE-THO-1839.html,organisation
http://yba.llgc.org.uk/en/s-JENK-JOH-1808.html,organisation
http://yba.llgc.org.uk/en/s-JONE-EDW-1741.html,individual
http://yba.llgc.org.uk/en/s-JONE-FOU-1826.html,organisation
http://yba.llgc.org.uk/en/s-JONE-HUG-1873.html,organisation
http://yba.llgc.org.uk/en/s-JONE-OWE-1857.html,organisation
http://yba.llgc.org.uk/en/s-JONE-ROB-1806.html,organisation
http://yba.llgc.org.uk/en/s-JONE-WIL-1718.html,organisation
http://yba.llgc.org.uk/en/s-MORG-DAV-1785.html,organisation
http://yba.llgc.org.uk/en/s-MORG-RIC-1743.html,organisation
http://yba.llgc.org.uk/en/s-OWEN-OWE-1792.html,organisation
http://yba.llgc.org.uk/en/s-PARR-JOH-1775.html,organisation
http://yba.llgc.org.uk/en/s-PROB-WIL-1790.html,organisation
http://yba.llgc.org.uk/en/s-REYN-JOH-1739.html,organisation
http://yba.llgc.org.uk/en/s-THOM-MAR-1779.html,organisation
http://yba.llgc.org.uk/en/s-WILI-LLY-1534.html,organisation
http://yba.llgc.org.uk/en/s-WILL-GRI-1824.html,organisation
http://yba.llgc.org.uk/en/s1-MART-RIC-1843.html,organisation
http://yba.llgc.org.uk/en/s1-PARR-MOR-1661.html,organisation
http://yba.llgc.org.uk/en/s2-EVAN-JAM-1894.html,organisation
http://yba.llgc.org.uk/en/s2-LLOY-CON-1878.html,organisation
http://yba.llgc.org.uk/en/s2-OWEN-JOH-1864.html,organisation
http://yum.baseurl.org/gitweb?p=yum.git;a=blob;f=COPYING;h=e77696ae8ddfea61c8da89bcfa4494707d67cad2;hb=HEAD,organisation
http://zenekucko.ucoz.com/blog/donovan_sunshine_superman_1966_2005_epic_emi/2013-05-29-8759,individual
https://addons.mozilla.org/fr/firefox/addon/noscript/?src=userprofile,organisation
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.6,organisation
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.9,organisation
https://archive.org/stream/catalogueraisonn06hofsuoft#page/401/mode/1up,organisation
https://archive.org/stream/expositiondesprimi00expo#page/17/mode/1up,organisation
https://archive.org/stream/expositiondesprimi00expo#page/23/mode/1up,organisation
https://archive.org/stream/expositiondesprimi00expo#page/36/mode/1up,organisation
https://archive.org/stream/expositiondesprimi00expo#page/60/mode/1up,individual
https://archive.org/stream/expositiondesprimi00expo#page/9/mode/1up,organisation
https://archive.org/stream/gri_33125004476327#page/n504/mode/1up,organisation
https://archive.org/stream/gri_33125009347911#page/n116/mode/1up,individual
https://archive.org/stream/gri_33125009347911#page/n30/mode/1up,organisation
https://assets.documentcloud.org/documents/1532973/complaint-brock-turner.pdf,organisation
https://blog.mathieui.net/poezio-0-9.html,individual
https://blog.process-one.net/ejabberd-15-04/,organisation
https://blog.torproject.org/blog/tor-browser-505-released,organisation
https://blogs.windows.com/windowsexperience/2016/09/28/announcing-windows-10-insider-preview-build-14936-for-pc,organisation
https://books.google.co.uk/books?id=zdTuQRZxBTIC&pg=PA574,organisation
https://chem.nlm.nih.gov/chemidplus/rn/1317-43-7,organisation
https://collection.cooperhewitt.org/objects/18189327/,organisation
https://collections.artsmia.org/index.php?page=detail&id=13248,individual
https://collections.artsmia.org/index.php?page=detail&id=16629,organisation
https://collections.artsmia.org/index.php?page=detail&id=1955,individual
https://collections.artsmia.org/index.php?page=detail&id=2127,individual
https://collections.artsmia.org/index.php?page=detail&id=21888,organisation
https://collections.artsmia.org/index.php?page=detail&id=2490,organisation
https://collections.artsmia.org/index.php?page=detail&id=3267,organisation
https://collections.artsmia.org/index.php?page=detail&id=3282,organisation
https://collections.artsmia.org/index.php?page=detail&id=392,organisation
https://collections.artsmia.org/index.php?page=detail&id=582,organisation
https://commons.wikimedia.org/wiki/File:Brno-P%C3%ADse%C4%8Dn%C3%ADk2014o4.jpg,organisation
https://directory.fsf.org/wiki/Linux-libre,organisation
https://download.gnome.org/sources/evolution/3.18/evolution-3.18.3.news,organisation
https://en.wikisource.org/wiki/Author:Henry_Lamont_Simpson,individual
https://en.wikisource.org/wiki/Catholic_Encyclopedia_%281913%29/Louis-S%C3%A9bastien_Le_Nain_de_Tillemont,individual
https://fedoraproject.org/wiki/Licensing#Good_Licenses_4,organisation
https://figshare.com/articles/GRID_release_2016_02_29/3080443,organisation
https://figshare.com/articles/GRID_release_2016-04-28/3205624,organisation
https://forum.mql4.com/ru/72785,organisation
https://forums.comodo.com/news-announcements-feedback-cis/comodo-internet-security-8405076-build-is-released-t116113.0.html,organisation
https://git.gnome.org/browse/geary/tree/NEWS,organisation
https://git.gnome.org/browse/nautilus/tree/COPYING.EXTENSIONS,organisation
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=039571c9db317fa8f63c4d1cc6210506c0d9deb5,organisation
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=6af0b24817b8712c755ef24ed0ee4c5e84550657,organisation
https://github.com/caddyserver/caddyserver.com/blob/master/content/blog/caddy-0_9-released.md,organisation
https://github.com/cherokee/webserver/releases/tag/v1.2.103,organisation
https://github.com/composer/composer/blob/master/CHANGELOG.md#100-alpha10---2015-04-14,organisation
https://github.com/composer/composer/releases/tag/1.0.0,organisation
https://github.com/gammu/wammu/blob/master/ChangeLog,organisation
https://github.com/gemrb/gemrb/blob/master/COPYING,organisation
https://github.com/git/git/releases/tag/v2.9.3,organisation
https://github.com/liqd/adhocracy/graphs/contributors,organisation
https://github.com/loomio/loomio/commit/17b9bd23518bc2e8b12446c2a167c8b6993e6f68,organisation
https://github.com/openstreetmap/iD/releases,organisation
https://github.com/SMSSecure/SMSSecure/releases/tag/v0.13.2,organisation
https://github.com/unitedstates/congress-legislators,organisation
https://github.com/v8/v8/blob/5.1.130/ChangeLog,organisation
https://github.com/voxe/voxe-web#environment,organisation
https://groups.google.com/d/msg/uk.media.tv.sky/a6OCZtaOCI8/4EfteIFZvAwJ,organisation
https://hg.mozilla.org/mozilla-central/file/tip/toolkit/content/license.html,organisation
https://instagram.com/governorpataki/,individual
https://instagram.com/mittromney/,individual
https://itunes.apple.com/jp/app/id847216485,organisation
https://library.leeds.ac.uk/special-collections-explore/372687,organisation
https://library.leeds.ac.uk/special-collections-explore/380982,organisation
https://lists.alioth.debian.org/pipermail/freedombox-discuss/2015-December/007111.html,organisation
https://lists.freebsd.org/pipermail/freebsd-announce/2016-April/001713.html,organisation
https://lists.gnu.org/archive/html/gnumed-announce/2016-08/msg00000.html,organisation
https://lists.gnu.org/archive/html/info-global/2015-12/msg00000.html,organisation
https://lists.gnu.org/archive/html/info-gnu/2016-06/msg00010.html,organisation
https://lists.gnu.org/archive/html/parallel/2015-09/msg00001.html,organisation
https://lists.torproject.org/pipermail/tor-talk/2015-March/037355.html,organisation
https://mail-archives.apache.org/mod_mbox/maven-announce/201511.mbox/%3C20151118071117.A29D618223%40minotaur.apache.org%3E,organisation
https://new.liveauctioneers.com/item/18118563,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=06B,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=18T,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=22OG,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=27K,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=28U,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=2OR1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=30M,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=3A0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=3O1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=42C,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=44N,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=48D,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=49N,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=49S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=4J6,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=57S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5I2,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5OR0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5Y4,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=66S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=6J2,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=6MA0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=78FL,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=7OR0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=7OR4,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=8B1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=B21,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=D42,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=E61,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=H57,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=I18,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=IN95,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=K61,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=N45,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=N68,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=O79,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR52,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR81,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=PO1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=S28,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=T51,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=U52,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=WA09,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=Y98,organisation
https://peerj.com/articles/1011/,individual
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/4708/property/InChI,InChIKey,CanonicalSMILES/JSON",organisation
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/53481235/property/InChI,InChIKey,CanonicalSMILES/JSON",organisation
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/65063/property/InChI,InChIKey,CanonicalSMILES/JSON",organisation
https://puppet.com/blog/say-hello-to-open-source-puppet-4,organisation
https://ratings.fide.com/id.phtml?event=1002627,organisation
https://ratings.fide.com/id.phtml?event=100340,organisation
https://ratings.fide.com/id.phtml?event=100536,organisation
https://ratings.fide.com/id.phtml?event=1100114,organisation
https://ratings.fide.com/id.phtml?event=1103881,organisation
https://ratings.fide.com/id.phtml?event=1104616,organisation
https://ratings.fide.com/id.phtml?event=1105680,organisation
https://ratings.fide.com/id.phtml?event=1106236,organisation
https://ratings.fide.com/id.phtml?event=1124552,organisation
https://ratings.fide.com/id.phtml?event=11601876,organisation
https://ratings.fide.com/id.phtml?event=1205730,organisation
https://ratings.fide.com/id.phtml?event=13301349,organisation
https://ratings.fide.com/id.phtml?event=13401661,organisation
https://ratings.fide.com/id.phtml?event=13402951,organisation
https://ratings.fide.com/id.phtml?event=13902911,organisation
https://ratings.fide.com/id.phtml?event=14101610,organisation
https://ratings.fide.com/id.phtml?event=14111330,organisation
https://ratings.fide.com/id.phtml?event=14200236,organisation
https://ratings.fide.com/id.phtml?event=14200295,organisation
https://ratings.fide.com/id.phtml?event=14200988,organisation
https://ratings.fide.com/id.phtml?event=14501732,organisation
https://ratings.fide.com/id.phtml?event=14602296,organisation
https://ratings.fide.com/id.phtml?event=1501674,organisation
https://ratings.fide.com/id.phtml?event=1700090,organisation
https://ratings.fide.com/id.phtml?event=2016230,organisation
https://ratings.fide.com/id.phtml?event=2400030,organisation
https://ratings.fide.com/id.phtml?event=24670057,organisation
https://ratings.fide.com/id.phtml?event=2900300,organisation
https://ratings.fide.com/id.phtml?event=3200027,organisation
https://ratings.fide.com/id.phtml?event=3801144,organisation
https://ratings.fide.com/id.phtml?event=4100719,organisation
https://ratings.fide.com/id.phtml?event=4101332,organisation
https://ratings.fide.com/id.phtml?event=4101715,organisation
https://ratings.fide.com/id.phtml?event=4120876,organisation
https://ratings.fide.com/id.phtml?event=4157770,organisation
https://ratings.fide.com/id.phtml?event=4300084,organisation
https://ratings.fide.com/id.phtml?event=4611284,organisation
https://ratings.fide.com/id.phtml?event=4611390,organisation
https://ratings.fide.com/id.phtml?event=4611500,organisation
https://ratings.fide.com/id.phtml?event=4613112,organisation
https://ratings.fide.com/id.phtml?event=4620437,organisation
https://ratings.fide.com/id.phtml?event=4623967,organisation
https://ratings.fide.com/id.phtml?event=5003474,organisation
https://ratings.fide.com/id.phtml?event=5004330,organisation
https://ratings.fide.com/id.phtml?event=5013623,organisation
https://ratings.fide.com/id.phtml?event=600652,organisation
https://ratings.fide.com/id.phtml?event=617822,organisation
https://ratings.fide.com/id.phtml?event=700851,organisation
https://ratings.fide.com/id.phtml?event=721530,organisation
https://ratings.fide.com/id.phtml?event=7400179,organisation
https://ratings.fide.com/id.phtml?event=8600430,individual
https://ratings.fide.com/id.phtml?event=8602956,organisation
https://ratings.fide.com/id.phtml?event=900214,organisation
https://ratings.fide.com/id.phtml?event=901350,organisation
https://sourceforge.net/projects/gambas/,organisation
https://spamassassin.apache.org/,organisation
https://support.google.com/answer/1083134?hl=en,organisation
https://tools.ietf.org/html/rfc6986,organisation
https://twitter.com/iHeartRadio/status/689524271589281792?ref_src=twsrc%5Etfw,organisation
https://twitter.com/mitomitokoto/status/739066468566962176,individual
https://twitter.com/realbencarson,individual
https://twitter.com/unitetheunion,organisation
"https://viaf.org/viaf/162895185/#Defty,_Andrew,_1970-....",individual
https://vimeo.com/autrecords,organisation
https://vk.com/official_turkvizyon?w=wall-61447959_12446,organisation
https://web.archive.org/web/20110523123243/http://www.germantribes.org/tribes/Lombards/Lombard%20Rulers/kingsline.htm,organisation
https://www.archlinux.org/download/,organisation
https://www.bindingdb.org/bind/info.jsp,organisation
https://www.blend4web.com/ru/article/273/,organisation
https://www.crunchbase.com/person/leo-noe,individual
https://www.darkhorse.com/Books/10-768/Aliens-DNA-War-Novel,individual
https://www.debian.org/releases/testing/,organisation
https://www.genealogy.math.ndsu.nodak.edu/id.php?id=4008,organisation
https://www.genealogy.math.ndsu.nodak.edu/id.php?id=96961,individual
https://www.geni.com/people/Yukiko-Sugihara/6000000040237679213,individual
https://www.hermitagemuseum.org/wps/portal/hermitage/digital-collection/01.+Paintings/37849,organisation
https://www.historicengland.org.uk/listing/the-list/list-entry/1015164,organisation
https://www.historicengland.org.uk/listing/the-list/list-entry/1016258,organisation
https://www.icheckmovies.com/lists/entflix+top+films/penguinkenny/,organisation
https://www.instagram.com/hallsgardensite/,organisation
https://www.jukely.com/s/d2ec99,organisation
https://www.kde.org/announcements/plasma-5.5.3.php,organisation
https://www.liferay.com/contact-us,organisation
https://www.mozilla.org/en-US/firefox/48.0beta/releasenotes/,organisation
https://www.mozilla.org/en-US/thunderbird/45.1.0/releasenotes/,organisation
https://www.ncbi.nlm.nih.gov/pmc/journals/90/#microrev,organisation
https://www.pafa.org/collection/benjamin-west-0,individual
https://www.pafa.org/collection/connoisseur,organisation
https://www.pafa.org/collection/edwin-forrest,organisation
https://www.pafa.org/collection/fete-day-1917,organisation
https://www.pafa.org/collection/girls-head,organisation
https://www.pafa.org/collection/honfleur,organisation
https://www.pafa.org/collection/infinity-field-torino-series,organisation
https://www.pafa.org/collection/john-quincy-adams-0,organisation
https://www.pafa.org/collection/landscape-buildings-1,organisation
https://www.pafa.org/collection/leg,organisation
https://www.pafa.org/collection/milton-avery,organisation
https://www.pafa.org/collection/news-mainland,organisation
https://www.pafa.org/collection/portrait-1,organisation
https://www.pafa.org/collection/some-willas-things,organisation
https://www.pafa.org/collection/summer-clouds,organisation
https://www.pafa.org/collection/yellow-cup,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1926&fn=jill&sn=esmond,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1936&fn=john&sn=arnatt,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1949&fn=petra&sn=davies,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1954&fn=john&sn=burgess,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1985&fn=jennifer&sn=calvert,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1992&fn=jonathan&sn=wrather,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=2008&fn=thomas&sn=hughes,organisation
https://www.rada.ac.uk/profiles?aos=technicaltheatrearts&yr=1957&fn=patrick&sn=oconnell,individual
https://www.rio2016.com/en/athlete/aruna-quadri,individual
https://www.rio2016.com/en/athlete/katinka-hosszu,individual
https://www.royalcollection.org.uk/collection/search#/12/collection/405326/peasants-dancing-outside-a-country-house,organisation
https://www.thecalmzone.net/,organisation
https://www.thegazette.co.uk/London/issue/46371/page/8809,organisation
https://www.thegazette.co.uk/London/issue/57935/supplement/4191,organisation
https://www.virtualbox.org/pipermail/vbox-announce/2016-June/000150.html,organisation
https://www.wireshark.org/lists/wireshark-announce/201604/msg00001.html,organisation
https://www.wireshark.org/lists/wireshark-announce/201607/msg00001.html,organisation
https://yabause.org/2009/05/31/yabause-0910/,organisation
https://ratings.fide.com/id.phtml?event=2900602,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=24559,organisation
http://www.artsjournal.com/jazzbeyondjazz/2007/07/howard_mandel.html,individual
https://ratings.fide.com/id.phtml?event=4128290,organisation
https://collections.artsmia.org/index.php?page=detail&id=119611,organisation
http://www.ibdb.com/Venue/View/1252,organisation
https://ratings.fide.com/id.phtml?event=1017292,organisation
http://yba.llgc.org.uk/en/s8-EVAN-DAV-1879.html,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1963&fn=john&sn=forgeham,individual
http://www.imdb.com/title/tt0022290/combined,organisation
http://yba.llgc.org.uk/en/s-OWEN-ELL-1789.html,individual
http://marvel.com/news/movies/8859/iron_man_2_wraps_on_schedule,organisation
http://www.xkcd.com/archive/index.html,individual
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation
https://library.leeds.ac.uk/special-collections-explore/372686,organisation
http://europeana.eu/portal/record//92034/GVNRC_MAU01_0177.html,organisation
http://firstcycling.com/team.php?l=3432,organisation
https://www.historicengland.org.uk/listing/the-list/list-entry/1223620,organisation
http://collections.britishart.yale.edu/vufind/Record/3794722,organisation
http://www.brooklynmuseum.org/opencollection/objects/4428/The_Vision_of_Saint_Joseph_Vision_de_Saint_Joseph,organisation
http://www.procyclingstats.com/race.php?id=163647,organisation
http://firstcycling.com/team.php?l=3452,organisation
http://www.archive.org/stream/rivistaitalianad27sociuoft#page/252/mode/2up,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=6893,organisation
http://www.lutyenstrust.org.uk/portfolio-item/lutyens-on-the-market-2/,organisation
http://www.cdc.gov/niosh/idlh/7440360.html,organisation
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=IA27,organisation
http://www.sports-reference.com/olympics/athletes/pa/sven-erik-paulsen-1.html,individual
http://www.filmreference.com/film/91/John-Gould-Rubin.html,individual
https://ratings.fide.com/id.phtml?event=4636945,organisation
https://www.rio2016.com/en/athlete/sarah-sjostrom,individual
http://www.ohchr.org/Documents/HRBodies/CCPR/Elections35th/SergiyKyslytsya.doc,organisation
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation
http://homepage.usask.ca/~jrp638/CourseNotes/weightsmeasures.html,organisation
http://museedelaresistanceenligne.org/media1772-Michel-Bernstein,individual
http://www.sctimes.com/article/20101002/NEWS01/110020001/1009/Former-St.-Cloud-mayor-Ed-Henry-dies-at-89,individual
https://www.thetalentmanager.co.uk/people/1734/will-innes,individual
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=COS+02&mode=all,organisation
https://collections.artsmia.org/index.php?page=detail&id=1773,organisation
http://collections.lacma.org/node/250927,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=25585,organisation
https://www.khronos.org/registry/vulkan/specs/1.0/xhtml/vkspec.html,organisation
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation
http://yba.llgc.org.uk/en/s-DAFY-TRE-1528.html,organisation
http://www.ted.com/talks/noel_bairey_merz_the_single_biggest_health_threat_women_face.html,individual
http://www.ted.com/talks/steven_levitt_on_child_carseats.html,individual
http://www.philamuseum.org/collections/permanent/102903.html,organisation
https://ratings.fide.com/id.phtml?event=4601556,organisation
http://www.imdb.com/title/tt2986512/releaseinfo,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8,organisation
https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All,organisation
https://ratings.fide.com/id.phtml?event=1000268,organisation
http://www.transsiberianexpress.net/trans-mongolian-express.html,organisation
http://www.ted.com/speakers/2709,individual
http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html,individual
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation
http://americanart.si.edu/collections/search/artwork/?id=27676,organisation
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation
http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf,organisation
https://ratings.fide.com/id.phtml?event=600121,organisation
http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html,organisation
https://ratings.fide.com/id.phtml?event=14500299,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437832,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=T42,organisation
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation
http://www.historyofparliamentonline.org/volume/1754-1790/member/wiggens-thomas-1785,individual
http://www.culturalheritage.gov.mt/filebank/inventory/Chapels%20and%20Niches/01307.pdf,organisation
http://www.historyofparliamentonline.org/volume/1558-1603/member/herbert-william-i-1539-1609,organisation
http://www.philamuseum.org/collections/permanent/82719.html,organisation
https://ratings.fide.com/id.phtml?event=603252,organisation
http://backuppc.cvs.sourceforge.net/viewvc/backuppc/BackupPC/LICENSE?revision=1.1&view=markup,organisation
https://twitter.com/o2ebrands,organisation
http://en.mediamass.net/people/jean-michel-jarre/deathhoax.html,individual
http://www.ted.com/talks/john_hodgman_s_brief_digression.html,individual
https://collections.artsmia.org/index.php?page=detail&id=1852,organisation
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation
http://www.philamuseum.org/collections/permanent/82634.html,organisation
http://www.redorbit.com/news/technology/1539405/mtv_networks_international_launches_first_ever_music_and_kids_international/,organisation
http://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women.html,individual
http://www.yesasia.com/us/kungfu-cyborg-metallic-attraction-original-soundtrack-china-version/1021319052-0-0-0-en/info.html,organisation
http://lists.nongnu.org/archive/html/qemu-devel/2016-09/msg00273.html,organisation
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation
http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=1960,organisation
https://ratings.fide.com/id.phtml?event=1106880,organisation
http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=3642,organisation
http://www.ted.com/talks/susan_lim.html,individual
https://ratings.fide.com/id.phtml?event=14901536,organisation
http://www.livius.org/w/weights/weights3.html,organisation
https://www.rio2016.com/en/athlete/isabelle-forrer,individual
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=9U0,organisation
http://leonocusto.blog66.fc2.com/blog-entry-1470.html,individual
http://firstcycling.com/rider.php?r=21253,organisation
http://yba.llgc.org.uk/en/s-DAVI-MOR-1780.html,organisation
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1928&fn=kathrine&sn=standing,individual
https://ratings.fide.com/id.phtml?event=403512,organisation
https://ratings.fide.com/id.phtml?event=2000083,organisation
http://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth.html,individual
http://www.ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali.html,organisation
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation
http://www.metacritic.com/game/xbox-360/fallout-3,organisation
http://www.imdb.com/title/tt0053120/fullcredits?ref_=tt_cl_sm#cast,individual
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation
http://www.metalstorm.net/awards/archive.php?year=2013,organisation
http://www.webcitation.org/69rltRqYm,organisation
http://www.culturalheritage.gov.mt/filebank/inventory/00009.pdf,organisation
https://ratings.fide.com/id.phtml?event=12800457,organisation
http://www.mfa.org/collections/object/a-passing-storm-33169,organisation
http://www.sports-reference.com/olympics/athletes/fi/sylvia-filipsson-1.html,individual
http://www.nfl.com/player/calvinhill/2516499/careerstats,organisation
http://www.historyofparliamentonline.org/volume/1790-1820/member/fellowes-hon-newton-1772-1854,individual
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=94e55b75eec47c62f46deb7141c658f36c04a0b2,organisation
"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",organisation
