rev_id,item_id,item_label,stat_property,property_label,stat_value,value_label,ref_value,ref_domain
319302887.0,Q17928830,FLT1,P2293,genetic association,Q844935,coronary artery disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3393&geneId=48776,chibi.ubc.ca
335493443.0,Q206901,amyotrophic lateral sclerosis,P2293,genetic association,Q18034442,ABCG1,http://www.genome.gov/gwastudies/index.cfm?gene=ABCG1,genome.gov
335492709.0,Q206901,amyotrophic lateral sclerosis,P2293,genetic association,Q14905312,MASP1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=132894,chibi.ubc.ca
338029564.0,Q12252367,atherosclerosis,P2293,genetic association,Q18031342,RYR3,http://www.genome.gov/gwastudies/index.cfm?gene=RYR3,genome.gov
348433887.0,Q10863074,fatty liver disease,P2293,genetic association,Q18046724,PNPLA3,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
348433887.0,Q10863074,fatty liver disease,P2293,genetic association,Q18046724,PNPLA3,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
348433887.0,Q10863074,fatty liver disease,P2293,genetic association,Q18046724,PNPLA3,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
261317981.0,Q21174094,exposure to coke oven emissions,P636,route of administration,Q10268830,inhalation administration,http://www.cdc.gov/niosh/npg/npgd0149.html,cdc.gov
337996599.0,Q187255,rheumatoid arthritis,P2293,genetic association,Q3944470,ANXA3,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_7148&geneId=7187,chibi.ubc.ca
335489291.0,Q187255,rheumatoid arthritis,P2293,genetic association,Q14904803,DPP4,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_7148&geneId=37518,chibi.ubc.ca
337414675.0,Q11081,Alzheimer's disease,P2293,genetic association,Q17913823,DMXL1,http://www.genome.gov/gwastudies/index.cfm?gene=DMXL1,genome.gov
338035174.0,Q11081,Alzheimer's disease,P2293,genetic association,Q18038784,PCDH11X,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=260923,chibi.ubc.ca
337414365.0,Q11081,Alzheimer's disease,P2293,genetic association,Q18041957,LIMS2,http://www.genome.gov/gwastudies/index.cfm?gene=LIMS2,genome.gov
335489559.0,Q11081,Alzheimer's disease,P2293,genetic association,Q18062755,SLC8A1-AS1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=3875959,chibi.ubc.ca
337986651.0,Q47912,lung cancer,P2293,genetic association,Q18043088,LRFN2,http://www.genome.gov/gwastudies/index.cfm?gene=LRFN2,genome.gov
337423607.0,Q12174,obesity,P2293,genetic association,Q14908063,SRL,http://www.genome.gov/gwastudies/index.cfm?gene=SRL,genome.gov
337944991.0,Q12174,obesity,P2293,genetic association,Q18039842,ARHGEF3,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=269033,chibi.ubc.ca
337956836.0,Q12174,obesity,P2293,genetic association,Q18034740,MAGI2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=203529,chibi.ubc.ca
337932592.0,Q12174,obesity,P2293,genetic association,Q18047238,TRAPPC9,http://www.genome.gov/gwastudies/index.cfm?gene=TRAPPC9,genome.gov
337971011.0,Q12174,obesity,P2293,genetic association,Q14881694,TBXAS1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=158321,chibi.ubc.ca
337972824.0,Q12174,obesity,P2293,genetic association,Q18060170,TPTE2P1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=452647,chibi.ubc.ca
337420379.0,Q12174,obesity,P2293,genetic association,Q18048488,DDX60L,http://www.genome.gov/gwastudies/index.cfm?gene=DDX60L,genome.gov
337953900.0,Q12174,obesity,P2293,genetic association,Q18048056,FHDC1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=365079,chibi.ubc.ca
337971331.0,Q12174,obesity,P2293,genetic association,Q18046806,EEPD1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=346474,chibi.ubc.ca
337950571.0,Q12174,obesity,P2293,genetic association,Q18045846,RTN4R,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=330389,chibi.ubc.ca
337948826.0,Q12174,obesity,P2293,genetic association,Q18042565,ANKS1B,http://www.genome.gov/gwastudies/index.cfm?gene=ANKS1B,genome.gov
337969133.0,Q12174,obesity,P2293,genetic association,Q18041544,SAMD4B,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=293330,chibi.ubc.ca
337936086.0,Q12174,obesity,P2293,genetic association,Q18026492,GRID2,http://www.genome.gov/gwastudies/index.cfm?gene=GRID2,genome.gov
337934326.0,Q12174,obesity,P2293,genetic association,Q18033169,UNC5C,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=181840,chibi.ubc.ca
337940010.0,Q12174,obesity,P2293,genetic association,Q18034638,ZNF536,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=201568,chibi.ubc.ca
337420153.0,Q12174,obesity,P2293,genetic association,Q18044275,STIM2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=317673,chibi.ubc.ca
337942441.0,Q12174,obesity,P2293,genetic association,Q18045729,SMYD3,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=327946,chibi.ubc.ca
337934431.0,Q12174,obesity,P2293,genetic association,Q17914010,DLG2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=36048,chibi.ubc.ca
337943500.0,Q12174,obesity,P2293,genetic association,Q18053078,DCP1B,http://www.genome.gov/gwastudies/index.cfm?gene=DCP1B,genome.gov
337421109.0,Q12174,obesity,P2293,genetic association,Q18035589,TSBP1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=219762,chibi.ubc.ca
337940742.0,Q12174,obesity,P2293,genetic association,Q18043125,SORCS2,http://www.genome.gov/gwastudies/index.cfm?gene=SORCS2,genome.gov
337932679.0,Q12174,obesity,P2293,genetic association,Q18030642,POLD1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=128375,chibi.ubc.ca
338017971.0,Q18554216,morbid obesity,P2293,genetic association,Q18034504,RGS6,http://www.genome.gov/gwastudies/index.cfm?gene=RGS6,genome.gov
337412854.0,Q18554216,morbid obesity,P2293,genetic association,Q18031549,SLC8A1,http://www.genome.gov/gwastudies/index.cfm?gene=SLC8A1,genome.gov
337412836.0,Q18554216,morbid obesity,P2293,genetic association,Q18047564,CCDC77,http://www.genome.gov/gwastudies/index.cfm?gene=CCDC77,genome.gov
319305453.0,Q18046182,SPAG16,P2293,genetic association,Q12174,obesity,http://www.genome.gov/gwastudies/index.cfm?gene=SPAG16,genome.gov
319335712.0,Q14914618,STAT4,P2293,genetic association,Q11088,celiac disease,http://www.genome.gov/gwastudies/index.cfm?gene=STAT4,genome.gov
319267508.0,Q18027822,IL2RB,P2293,genetic association,Q187255,rheumatoid arthritis,http://www.genome.gov/gwastudies/index.cfm?gene=IL2RB,genome.gov
319340768.0,Q17709777,ADCY9,P2293,genetic association,Q18971509,focal epilepsy,http://www.genome.gov/gwastudies/index.cfm?gene=ADCY9,genome.gov
338024049.0,Q631361,diabetic retinopathy,P2293,genetic association,Q18044964,ARHGAP22,http://www.genome.gov/gwastudies/index.cfm?gene=ARHGAP22,genome.gov
319345756.0,Q18037280,CLDN14,P2293,genetic association,Q18557037,nephrolithiasis,http://www.genome.gov/gwastudies/index.cfm?gene=CLDN14,genome.gov
337408972.0,Q549534,osteosarcoma,P2293,genetic association,Q6594341,GRM4,http://www.genome.gov/gwastudies/index.cfm?gene=GRM4,genome.gov
337994920.0,Q794026,azoospermia,P2293,genetic association,Q14904874,HLA-DRA,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14227&geneId=68333,chibi.ubc.ca
319318238.0,Q18031497,ST6GAL1,P2293,genetic association,Q18556059,esophagus squamous cell carcinoma,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3748&geneId=149377,chibi.ubc.ca
319268808.0,Q18036664,UNC13A,P2293,genetic association,Q206901,amyotrophic lateral sclerosis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=235207,chibi.ubc.ca
346800291.0,Q186414,aniline,P2300,minimal lethal dose,+250,+250,http://www.cdc.gov/niosh/idlh/62533.html,cdc.gov
319322142.0,Q18050771,PTCHD1,P2293,genetic association,Q12214,smallpox,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=389526,chibi.ubc.ca
319325551.0,Q18048952,SLC2A13,P2293,genetic association,Q11085,Parkinson's disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14330&geneId=374995,chibi.ubc.ca
338027050.0,Q181923,attention deficit hyperactivity disorder,P2293,genetic association,Q18045980,ELOVL6,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=332869,chibi.ubc.ca
338019756.0,Q181923,attention deficit hyperactivity disorder,P2293,genetic association,Q18035334,SEMA3A,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=213312,chibi.ubc.ca
338019746.0,Q181923,attention deficit hyperactivity disorder,P2293,genetic association,Q18043142,LRRC7,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=316737,chibi.ubc.ca
337409151.0,Q181923,attention deficit hyperactivity disorder,P2293,genetic association,Q18026507,GRIK4,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=57330,chibi.ubc.ca
319308574.0,Q18032648,SLMAP,P2293,genetic association,Q12174,obesity,http://www.genome.gov/gwastudies/index.cfm?gene=SLMAP,genome.gov
319310253.0,Q18048880,NACC1,P2293,genetic association,Q12174,obesity,http://www.genome.gov/gwastudies/index.cfm?gene=NACC1,genome.gov
319315883.0,Q14914591,NCOA2,P2293,genetic association,Q18556113,non-small-cell lung carcinoma,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3908&geneId=216401,chibi.ubc.ca
319305243.0,Q18024807,FUT2,P2293,genetic association,Q12174,obesity,http://www.genome.gov/gwastudies/index.cfm?gene=FUT2,genome.gov
319340568.0,Q18024807,FUT2,P2293,genetic association,Q1472,Crohn's disease,http://www.genome.gov/gwastudies/index.cfm?gene=FUT2,genome.gov
319333989.0,Q18036978,PHLDB1,P2293,genetic association,Q1365309,glioma,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3070&geneId=237965,chibi.ubc.ca
319312598.0,Q18037904,AUTS2,P2293,genetic association,Q12174,obesity,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=252216,chibi.ubc.ca
319340004.0,Q17914420,DPP6,P2293,genetic association,Q212961,pancreatic cancer,http://www.genome.gov/gwastudies/index.cfm?gene=DPP6,genome.gov
319300539.0,Q14911585,TGFBR2,P2293,genetic association,Q128581,breast cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1612&geneId=160399,chibi.ubc.ca
319317090.0,Q17913925,DHX15,P2293,genetic association,Q168403,myopia,http://www.genome.gov/gwastudies/index.cfm?gene=DHX15,genome.gov
319301512.0,Q18046351,CLMN,P2293,genetic association,Q11081,Alzheimer's disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=314447,chibi.ubc.ca
337987111.0,Q133772,dental caries,P2293,genetic association,Q18036665,MYO16,http://www.genome.gov/gwastudies/index.cfm?gene=MYO16,genome.gov
319315975.0,Q18042004,HHAT,P2293,genetic association,Q41112,schizophrenia,http://www.genome.gov/gwastudies/index.cfm?gene=HHAT,genome.gov
319324325.0,Q17917202,ERBB4,P2293,genetic association,Q128581,breast cancer,http://www.genome.gov/gwastudies/index.cfm?gene=ERBB4,genome.gov
319326663.0,Q18053229,DNAH12,P2293,genetic association,Q181257,prostate cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=406780,chibi.ubc.ca
319326663.0,Q18053229,DNAH12,P2293,genetic association,Q181257,prostate cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=406780,chibi.ubc.ca
338023411.0,Q844935,coronary artery disease,P2293,genetic association,Q18034959,SH2B3,http://www.genome.gov/gwastudies/index.cfm?gene=SH2B3,genome.gov
337406658.0,Q844935,coronary artery disease,P2293,genetic association,Q17859908,CDH9,http://www.genome.gov/gwastudies/index.cfm?gene=CDH9,genome.gov
319305474.0,Q18036665,MYO16,P2293,genetic association,Q12174,obesity,http://www.genome.gov/gwastudies/index.cfm?gene=MYO16,genome.gov
338024087.0,Q1477,ulcerative colitis,P2293,genetic association,Q18053372,CCNY,http://www.genome.gov/gwastudies/index.cfm?gene=CCNY,genome.gov
319304648.0,Q14912019,STAT3,P2293,genetic association,Q1472,Crohn's disease,http://www.genome.gov/gwastudies/index.cfm?gene=STAT3,genome.gov
319330678.0,Q18038635,DKKL1,P2293,genetic association,Q8277,multiple sclerosis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2377&geneId=258695,chibi.ubc.ca
319272090.0,Q14914188,NRG1,P2293,genetic association,Q844935,coronary artery disease,http://www.genome.gov/gwastudies/index.cfm?gene=NRG1,genome.gov
335488497.0,Q1365309,glioma,P2293,genetic association,Q15315135,TERT,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3070&geneId=159659,chibi.ubc.ca
319265366.0,Q18032353,WFS1,P2293,genetic association,Q3025883,type 2 diabetes,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9352&geneId=168959,chibi.ubc.ca
338026419.0,Q38404,autism,P2293,genetic association,Q18030727,PPP2R5C,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_12849&geneId=130297,chibi.ubc.ca
319287379.0,Q18045382,HPSE2,P2293,genetic association,Q35869,asthma,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2841&geneId=322075,chibi.ubc.ca
319265000.0,Q18047409,PCBD2,P2293,genetic association,Q3025883,type 2 diabetes,http://www.genome.gov/gwastudies/index.cfm?gene=PCBD2,genome.gov
338001224.0,Q511097,psoriatic arthritis,P2293,genetic association,Q18031085,REL,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9008&geneId=139571,chibi.ubc.ca
335498394.0,Q520127,periodontitis,P2293,genetic association,Q18031996,TIMP2,http://www.genome.gov/gwastudies/index.cfm?gene=TIMP2,genome.gov
335498842.0,Q520127,periodontitis,P2293,genetic association,Q18026498,GRIK1,http://www.genome.gov/gwastudies/index.cfm?gene=GRIK1,genome.gov
335499306.0,Q520127,periodontitis,P2293,genetic association,Q18031202,ROBO2,http://www.genome.gov/gwastudies/index.cfm?gene=ROBO2,genome.gov
319327104.0,Q18045524,KIF13A,P2293,genetic association,Q181257,prostate cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=323763,chibi.ubc.ca
337416136.0,Q205764,endometriosis,P2293,genetic association,Q18030402,PDE1C,http://www.genome.gov/gwastudies/index.cfm?gene=PDE1C,genome.gov
319332634.0,Q15320780,MLPH,P2293,genetic association,Q181257,prostate cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=332989,chibi.ubc.ca
319342297.0,Q14914108,CIITA,P2293,genetic association,Q1477,ulcerative colitis,http://www.genome.gov/gwastudies/index.cfm?gene=CIITA,genome.gov
319269910.0,Q18047505,DCUN1D5,P2293,genetic association,Q12204,tuberculosis,http://www.genome.gov/gwastudies/index.cfm?gene=DCUN1D5,genome.gov
352980477.0,Q390540,EDNRA,P2293,genetic association,Q1198391,intracranial aneurysm,http://www.genome.gov/gwastudies/index.cfm?gene=EDNRA,genome.gov
337997532.0,Q11085,Parkinson's disease,P2293,genetic association,Q18052256,CNKSR3,http://www.genome.gov/gwastudies/index.cfm?gene=CNKSR3,genome.gov
337408432.0,Q11085,Parkinson's disease,P2293,genetic association,Q18046343,CCDC82,http://www.genome.gov/gwastudies/index.cfm?gene=CCDC82,genome.gov
337997706.0,Q11085,Parkinson's disease,P2293,genetic association,Q18032360,WNT3,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14330&geneId=169095,chibi.ubc.ca
319318401.0,Q18026437,GRK5,P2293,genetic association,Q3025883,type 2 diabetes,http://www.genome.gov/gwastudies/index.cfm?gene=GRK5,genome.gov
318763568.0,Q18045327,BACH2,P2293,genetic association,Q1472,Crohn's disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8778&geneId=321802,chibi.ubc.ca
318763501.0,Q18045327,BACH2,P2293,genetic association,Q8277,multiple sclerosis,http://www.genome.gov/gwastudies/index.cfm?gene=BACH2,genome.gov
319271681.0,Q18031202,ROBO2,P2293,genetic association,Q520127,periodontitis,http://www.genome.gov/gwastudies/index.cfm?gene=ROBO2,genome.gov
319323946.0,Q17855881,CAPZB,P2293,genetic association,Q179945,psoriasis,http://www.genome.gov/gwastudies/index.cfm?gene=CAPZB,genome.gov
319266363.0,Q18030423,PDGFRL,P2293,genetic association,Q206901,amyotrophic lateral sclerosis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=123341,chibi.ubc.ca
319301605.0,Q20787111,PPIAP59,P2293,genetic association,Q11081,Alzheimer's disease,http://www.genome.gov/gwastudies/index.cfm?gene=LOC390956,genome.gov
335496662.0,Q808892,Barrett's esophagus,P2293,genetic association,Q18042210,BARX1,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9206&geneId=306691,chibi.ubc.ca
319344544.0,Q18056057,GLT6D1,P2293,genetic association,Q520127,periodontitis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_824&geneId=429310,chibi.ubc.ca
319348923.0,Q15321191,ITGAE,P2293,genetic association,Q181923,attention deficit hyperactivity disorder,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=79829,chibi.ubc.ca
319343431.0,Q14890615,APOB,P2293,genetic association,Q1476525,lipid metabolism disorder,http://www.genome.gov/gwastudies/index.cfm?gene=APOB,genome.gov
319334238.0,Q18031868,HNF1B,P2293,genetic association,Q944777,endometrial cancer,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1380&geneId=158567,chibi.ubc.ca
338018453.0,Q124407,type-1 diabetes,P2293,genetic association,Q14914487,TYK2,http://www.genome.gov/gwastudies/index.cfm?gene=TYK2,genome.gov
338039275.0,Q124407,type-1 diabetes,P2293,genetic association,Q18050485,CAPSL,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9744&geneId=387723,chibi.ubc.ca
370755221.0,Q4340209,mental depression,P2293,genetic association,Q18033197,EIF3F,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1596&geneId=57678,chibi.ubc.ca
370755221.0,Q4340209,mental depression,P2293,genetic association,Q18033197,EIF3F,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1596&geneId=57678,chibi.ubc.ca
337987334.0,Q168403,myopia,P2293,genetic association,Q4039110,GATA4,http://www.genome.gov/gwastudies/index.cfm?gene=GATA4,genome.gov
319322633.0,Q18041288,BCAS3,P2293,genetic association,Q12214,smallpox,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=288658,chibi.ubc.ca
319301595.0,Q18041288,BCAS3,P2293,genetic association,Q11081,Alzheimer's disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=288658,chibi.ubc.ca
319329640.0,Q17916070,CELSR2,P2293,genetic association,Q389735,cardiovascular disease,http://www.genome.gov/gwastudies/index.cfm?gene=CELSR2,genome.gov
319321306.0,Q18029011,MEF2D,P2293,genetic association,Q133823,migraine,http://www.genome.gov/gwastudies/index.cfm?gene=MEF2D,genome.gov
319358477.0,Q408047,acetonitrile,P2300,minimal lethal dose,+105,+105,http://www.cdc.gov/niosh-rtecs/AL757E20.html,cdc.gov
338025218.0,Q184674,erectile dysfunction,P2293,genetic association,Q18040616,LRP1B,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1875&geneId=282379,chibi.ubc.ca
319307159.0,Q18036609,SHANK2,P2293,genetic association,Q12174,obesity,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=234040,chibi.ubc.ca
337409733.0,Q202387,post-traumatic stress disorder,P2293,genetic association,Q18045650,ZMAT3,http://www.genome.gov/gwastudies/index.cfm?gene=ZMAT3,genome.gov
337418423.0,Q177895,astigmatism,P2293,genetic association,Q18037704,VAX2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_11782&geneId=247897,chibi.ubc.ca
319346766.0,Q18044270,SHROOM3,P2293,genetic association,Q1054718,kidney disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_557&geneId=317653,chibi.ubc.ca
319335648.0,Q18030926,PTPN2,P2293,genetic association,Q11088,celiac disease,http://www.genome.gov/gwastudies/index.cfm?gene=PTPN2,genome.gov
319337529.0,Q18030926,PTPN2,P2293,genetic association,Q1472,Crohn's disease,http://www.genome.gov/gwastudies/index.cfm?gene=PTPN2,genome.gov
338002996.0,Q272436,allergic rhinitis,P2293,genetic association,Q18048067,TSLP,http://www.genome.gov/gwastudies/index.cfm?gene=TSLP,genome.gov
319330892.0,Q18037015,PLCL2,P2293,genetic association,Q8277,multiple sclerosis,http://www.genome.gov/gwastudies/index.cfm?gene=PLCL2,genome.gov
319263704.0,Q18037015,PLCL2,P2293,genetic association,Q12152,myocardial infarction,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_5844&geneId=238812,chibi.ubc.ca
319270989.0,Q18036470,GPN1,P2293,genetic association,Q520127,periodontitis,http://www.genome.gov/gwastudies/index.cfm?gene=GPN1,genome.gov
319317774.0,Q14881694,TBXAS1,P2293,genetic association,Q18553852,lymphoblastic leukemia,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1037&geneId=158321,chibi.ubc.ca
319287312.0,Q18037162,ZFPM2,P2293,genetic association,Q844935,coronary artery disease,http://www.genome.gov/gwastudies/index.cfm?gene=ZFPM2,genome.gov
337995070.0,Q12214,smallpox,P2293,genetic association,Q18045649,GREM2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=326276,chibi.ubc.ca
337995366.0,Q12214,smallpox,P2293,genetic association,Q18058371,UNC13C,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=442194,chibi.ubc.ca
337993919.0,Q12214,smallpox,P2293,genetic association,Q18049058,XKR4,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=375473,chibi.ubc.ca
337993738.0,Q12214,smallpox,P2293,genetic association,Q18058473,MTHFD2L,http://www.genome.gov/gwastudies/index.cfm?gene=MTHFD2L,genome.gov
335490223.0,Q504775,bladder cancer,P2293,genetic association,Q18030770,PRKAR2B,http://www.genome.gov/gwastudies/index.cfm?gene=PRKAR2B,genome.gov
319343173.0,Q18031342,RYR3,P2293,genetic association,Q18556697,human immunodeficiency virus infectious disease,http://www.genome.gov/gwastudies/index.cfm?gene=RYR3,genome.gov
319343151.0,Q18031342,RYR3,P2293,genetic association,Q12252367,atherosclerosis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1936&geneId=145445,chibi.ubc.ca
338001593.0,Q3025883,type 2 diabetes,P2293,genetic association,Q18046802,CMIP,http://www.genome.gov/gwastudies/index.cfm?gene=CMIP,genome.gov
319321848.0,Q18035617,POLD3,P2293,genetic association,Q188874,colorectal cancer,http://www.genome.gov/gwastudies/index.cfm?gene=POLD3,genome.gov
338037736.0,Q1472,Crohn's disease,P2293,genetic association,Q18029456,MST1,http://www.genome.gov/gwastudies/index.cfm?gene=MST1,genome.gov
338037758.0,Q1472,Crohn's disease,P2293,genetic association,Q18034921,TNFSF15,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8778&geneId=205299,chibi.ubc.ca
337990096.0,Q1472,Crohn's disease,P2293,genetic association,Q18027645,IFNGR2,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8778&geneId=75621,chibi.ubc.ca
337419940.0,Q1472,Crohn's disease,P2293,genetic association,Q14914514,JAK2,http://www.genome.gov/gwastudies/index.cfm?gene=JAK2,genome.gov
337995894.0,Q1472,Crohn's disease,P2293,genetic association,Q18042957,ZMIZ1,http://www.genome.gov/gwastudies/index.cfm?gene=ZMIZ1,genome.gov
337408860.0,Q7331102,alcohol abuse,P2293,genetic association,Q14907462,SLC26A4,http://www.genome.gov/gwastudies/index.cfm?gene=SLC26A4,genome.gov
338021103.0,Q7331102,alcohol abuse,P2293,genetic association,Q18051419,C15orf32,http://www.genome.gov/gwastudies/index.cfm?gene=C15orf32,genome.gov
337408933.0,Q7331102,alcohol abuse,P2293,genetic association,Q18035553,EXOC5,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1574&geneId=219244,chibi.ubc.ca
319266892.0,Q18027819,IL2RA,P2293,genetic association,Q187255,rheumatoid arthritis,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_7148&geneId=77435,chibi.ubc.ca
319340271.0,Q18027819,IL2RA,P2293,genetic association,Q5075435,alopecia areata,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_986&geneId=77435,chibi.ubc.ca
338002676.0,Q154869,hepatitis C,P2293,genetic association,Q18046607,CWH43,http://www.genome.gov/gwastudies/index.cfm?gene=CWH43,genome.gov
319268608.0,Q18056462,UBE2Q2P1,P2293,genetic association,Q844935,coronary artery disease,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3393&geneId=432385,chibi.ubc.ca
319304811.0,Q18029402,MYO1B,P2293,genetic association,Q12174,obesity,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=93699,chibi.ubc.ca
338032287.0,Q18556115,adenocarcinoma of the lung,P2293,genetic association,Q18046843,CLPTM1L,http://www.genome.gov/gwastudies/index.cfm?gene=CLPTM1L,genome.gov
261293803.0,Q21167961,exposure to bismuth telluride doped with selenium sulfide,P689,afflicts,Q430024,human eye,http://www.cdc.gov/niosh/npg/npgd0055.html,cdc.gov
319328981.0,Q18033617,RPS6KA4,P2293,genetic association,Q36956,leprosy,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1024&geneId=188471,chibi.ubc.ca
