rev_id,item_id,stat_property,stat_value,ref_value,ref_domain
294944589.0,Q16183963,P2174,7615,http://www.moma.org/collection/artists/7615,moma.org
299530430.0,Q21174292,P2176,Q153,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,cdc.gov
304015854.0,Q7030575,P2176,Q26272,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750028.html,cdc.gov
278417264.0,Q221307,P2177,+0.3,http://www.cdc.gov/niosh/npg/npgd0347.html,cdc.gov
278417700.0,Q2509768,P2177,+1,http://www.cdc.gov/niosh/npg/npgd0196.html,cdc.gov
318812827.0,Q42,P22,Q14623675,http://www.nndb.com/people/731/000023662/,nndb.com
343661496.0,Q22130098,P22,Q3385337,https://twitter.com/mitomitokoto/status/739066468566962176,twitter.com
278424228.0,Q223112,P2202,+1.6,http://www.cdc.gov/niosh/npg/npgd0212.html,cdc.gov
278428628.0,Q421486,P2203,+6.9,http://www.cdc.gov/niosh/npg/npgd0178.html,cdc.gov
342283533.0,Q17503525,P2218,+0,http://www.businessinsider.com/theranos-ceo-elizabeth-holmes-net-worth-now-0-according-to-forbes-2016-6,businessinsider.com
261668458.0,Q21173580,P2239,Q545991,http://www.cdc.gov/niosh/npg/npgd0142.html,cdc.gov
261700264.0,Q21175425,P2239,Q545991,http://www.cdc.gov/niosh/npg/npgd0670.html,cdc.gov
275299937.0,Q21515200,P2239,Q7036808,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,cdc.gov
275298834.0,Q21515200,P780,Q757838,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,cdc.gov
275298823.0,Q21515200,P780,Q827023,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,cdc.gov
275298727.0,Q21515200,P780,Q199602,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,cdc.gov
261669127.0,Q21174100,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0154.html,cdc.gov
261663072.0,Q21173323,P2239,Q21010964,http://www.cdc.gov/niosh/npg/npgd0071.html,cdc.gov
261688055.0,Q21174916,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0416.html,cdc.gov
261299331.0,Q21174916,P689,Q9368,http://www.cdc.gov/niosh/npg/npgd0416.html,cdc.gov
275202071.0,Q21513721,P2239,Q21402614,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,cdc.gov
275195536.0,Q21513721,P780,Q21111972,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,cdc.gov
261689050.0,Q21174936,P2239,Q21010960,http://www.cdc.gov/niosh/npg/npgd0435.html,cdc.gov
261671807.0,Q21174152,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0188.html,cdc.gov
261674116.0,Q21174194,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0220.html,cdc.gov
261668401.0,Q21173579,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0141.html,cdc.gov
261309456.0,Q21173579,P689,Q5,http://www.cdc.gov/niosh/npg/npgd0141.html,cdc.gov
261693098.0,Q21175065,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0518.html,cdc.gov
269546879.0,Q21281859,P2239,Q21402591,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750017.html,cdc.gov
261690512.0,Q21175014,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0466.html,cdc.gov
261694291.0,Q21175084,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0536.html,cdc.gov
261685179.0,Q21174781,P2239,Q21010967,http://www.cdc.gov/niosh/npg/npgd0352.html,cdc.gov
261666572.0,Q21173553,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0117.html,cdc.gov
261323057.0,Q21173553,P636,Q21074571,http://www.cdc.gov/niosh/npg/npgd0117.html,cdc.gov
261691731.0,Q21175040,P2239,Q545991,http://www.cdc.gov/niosh/npg/npgd0492.html,cdc.gov
261660372.0,Q21167808,P2239,Q21010973,http://www.cdc.gov/niosh/npg/npgd0034.html,cdc.gov
261686605.0,Q21174886,P2239,Q545991,http://www.cdc.gov/niosh/npg/npgd0386.html,cdc.gov
261666589.0,Q21173554,P2239,Q545991,http://www.cdc.gov/niosh/npg/npgd0118.html,cdc.gov
261686790.0,Q21174890,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0390.html,cdc.gov
261686504.0,Q21174881,P2239,Q21010953,http://www.cdc.gov/niosh/npg/npgd0384.html,cdc.gov
354171433.0,Q420172,P2240,+1,http://www.cdc.gov/niosh-rtecs/DD62CCF8.html#modalIdString_CDCTable_3,cdc.gov
349929505.0,Q408652,P2240,+1,http://www.cdc.gov/niosh-rtecs/XY557300.html,cdc.gov
326597316.0,Q409054,P2240,+39,http://www.cdc.gov/niosh-rtecs/IO200B20.html#modalIdString_CDCTable_6,cdc.gov
315450901.0,Q61457,P2240,+13300,http://www.cdc.gov/niosh-rtecs/AB1D5F88.html,cdc.gov
317319247.0,Q61457,P2404,+5,http://www.cdc.gov/niosh-rtecs/AB1D5F88.html,cdc.gov
354181749.0,Q338965,P2240,+28,http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_2,cdc.gov
354182589.0,Q338965,P2407,+0.8,http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_5,cdc.gov
349925215.0,Q334599,P2240,+390,http://www.cdc.gov/niosh-rtecs/CG62CCF8.html#modalIdString_CDCTable_0,cdc.gov
349382553.0,Q1099,P2240,+150,http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_1,cdc.gov
349383325.0,Q1099,P2240,+720,http://www.cdc.gov/niosh/idlh/7440360.html,cdc.gov
349383050.0,Q1099,P2404,+0.1,http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_3,cdc.gov
349405981.0,Q871,P2240,+1000,http://www.cdc.gov/niosh-rtecs/CG802C8.html#modalIdString_CDCTable_3,cdc.gov
352732071.0,Q407666,P2240,+390,http://www.cdc.gov/niosh-rtecs/CQ92DDA8.html#modalIdString_CDCTable_1,cdc.gov
356637729.0,Q47512,P2240,+4960,http://www.cdc.gov/niosh-rtecs/AF12B128.html#modalIdString_CDCTable_4,cdc.gov
318722444.0,Q222936,P2240,+2.9,http://www.cdc.gov/niosh-rtecs/OD8D8678.html,cdc.gov
354177216.0,Q2270,P2240,+1800,http://www.cdc.gov/niosh-rtecs/CY155CC0.html#modalIdString_CDCTable_4,cdc.gov
221722174.0,Q20049477,P225,Brachycephalus olivaceus,https://peerj.com/articles/1011/,peerj.com
278433682.0,Q419702,P2260,+12.96,http://www.cdc.gov/niosh/npg/npgd0131.html,cdc.gov
278431409.0,Q311695,P2260,+7.44,http://www.cdc.gov/niosh/npg/npgd0622.html,cdc.gov
338028644.0,Q41112,P2293,Q18034039,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_5419&geneId=194551,chibi.ubc.ca
337992052.0,Q41112,P2293,Q18040268,http://www.genome.gov/gwastudies/index.cfm?gene=COMMD10,genome.gov
337417457.0,Q41112,P2293,Q18037642,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_5419&geneId=246818,chibi.ubc.ca
319327827.0,Q17836876,P2293,Q212961,http://www.genome.gov/gwastudies/index.cfm?gene=BACH1,genome.gov
338038282.0,Q181257,P2293,Q18036537,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=232438,chibi.ubc.ca
338019921.0,Q181257,P2293,Q15320780,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=332989,chibi.ubc.ca
338038719.0,Q181257,P2293,Q18035132,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=210491,chibi.ubc.ca
338032431.0,Q181257,P2293,Q18035527,http://www.genome.gov/gwastudies/index.cfm?gene=PDLIM5,genome.gov
338038395.0,Q181257,P2293,Q17911327,http://www.genome.gov/gwastudies/index.cfm?gene=CTBP2,genome.gov
335495623.0,Q35869,P2293,Q18053559,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2841&geneId=411133,chibi.ubc.ca
335489186.0,Q35869,P2293,Q18036729,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2841&geneId=236622,chibi.ubc.ca
337984569.0,Q35869,P2293,Q18026947,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2841&geneId=67245,chibi.ubc.ca
319269930.0,Q18022927,P2293,Q12204,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_399&geneId=38073,chibi.ubc.ca
322016039.0,Q14904375,P2293,Q188874,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9256&geneId=88061,chibi.ubc.ca
319341441.0,Q18049114,P2293,Q180152,http://www.genome.gov/gwastudies/index.cfm?gene=C1QTNF6,genome.gov
319302887.0,Q17928830,P2293,Q844935,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3393&geneId=48776,chibi.ubc.ca
335493443.0,Q206901,P2293,Q18034442,http://www.genome.gov/gwastudies/index.cfm?gene=ABCG1,genome.gov
335492709.0,Q206901,P2293,Q14905312,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=132894,chibi.ubc.ca
338029564.0,Q12252367,P2293,Q18031342,http://www.genome.gov/gwastudies/index.cfm?gene=RYR3,genome.gov
348433887.0,Q10863074,P2293,Q18046724,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
348433887.0,Q10863074,P2293,Q18046724,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
348433887.0,Q10863074,P2293,Q18046724,http://www.genome.gov/gwastudies/index.cfm?gene=MACROD2,genome.gov
261317981.0,Q21174094,P636,Q10268830,http://www.cdc.gov/niosh/npg/npgd0149.html,cdc.gov
337996599.0,Q187255,P2293,Q3944470,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_7148&geneId=7187,chibi.ubc.ca
335489291.0,Q187255,P2293,Q14904803,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_7148&geneId=37518,chibi.ubc.ca
337414675.0,Q11081,P2293,Q17913823,http://www.genome.gov/gwastudies/index.cfm?gene=DMXL1,genome.gov
338035174.0,Q11081,P2293,Q18038784,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=260923,chibi.ubc.ca
337414365.0,Q11081,P2293,Q18041957,http://www.genome.gov/gwastudies/index.cfm?gene=LIMS2,genome.gov
335489559.0,Q11081,P2293,Q18062755,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=3875959,chibi.ubc.ca
337986651.0,Q47912,P2293,Q18043088,http://www.genome.gov/gwastudies/index.cfm?gene=LRFN2,genome.gov
337423607.0,Q12174,P2293,Q14908063,http://www.genome.gov/gwastudies/index.cfm?gene=SRL,genome.gov
337944991.0,Q12174,P2293,Q18039842,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=269033,chibi.ubc.ca
337956836.0,Q12174,P2293,Q18034740,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=203529,chibi.ubc.ca
337932592.0,Q12174,P2293,Q18047238,http://www.genome.gov/gwastudies/index.cfm?gene=TRAPPC9,genome.gov
337971011.0,Q12174,P2293,Q14881694,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=158321,chibi.ubc.ca
337972824.0,Q12174,P2293,Q18060170,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=452647,chibi.ubc.ca
337420379.0,Q12174,P2293,Q18048488,http://www.genome.gov/gwastudies/index.cfm?gene=DDX60L,genome.gov
337953900.0,Q12174,P2293,Q18048056,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=365079,chibi.ubc.ca
337971331.0,Q12174,P2293,Q18046806,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=346474,chibi.ubc.ca
337950571.0,Q12174,P2293,Q18045846,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=330389,chibi.ubc.ca
337948826.0,Q12174,P2293,Q18042565,http://www.genome.gov/gwastudies/index.cfm?gene=ANKS1B,genome.gov
337969133.0,Q12174,P2293,Q18041544,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=293330,chibi.ubc.ca
337936086.0,Q12174,P2293,Q18026492,http://www.genome.gov/gwastudies/index.cfm?gene=GRID2,genome.gov
337934326.0,Q12174,P2293,Q18033169,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=181840,chibi.ubc.ca
337940010.0,Q12174,P2293,Q18034638,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=201568,chibi.ubc.ca
337420153.0,Q12174,P2293,Q18044275,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=317673,chibi.ubc.ca
337942441.0,Q12174,P2293,Q18045729,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=327946,chibi.ubc.ca
337934431.0,Q12174,P2293,Q17914010,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=36048,chibi.ubc.ca
337943500.0,Q12174,P2293,Q18053078,http://www.genome.gov/gwastudies/index.cfm?gene=DCP1B,genome.gov
337421109.0,Q12174,P2293,Q18035589,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=219762,chibi.ubc.ca
337940742.0,Q12174,P2293,Q18043125,http://www.genome.gov/gwastudies/index.cfm?gene=SORCS2,genome.gov
337932679.0,Q12174,P2293,Q18030642,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=128375,chibi.ubc.ca
338017971.0,Q18554216,P2293,Q18034504,http://www.genome.gov/gwastudies/index.cfm?gene=RGS6,genome.gov
337412854.0,Q18554216,P2293,Q18031549,http://www.genome.gov/gwastudies/index.cfm?gene=SLC8A1,genome.gov
337412836.0,Q18554216,P2293,Q18047564,http://www.genome.gov/gwastudies/index.cfm?gene=CCDC77,genome.gov
319305453.0,Q18046182,P2293,Q12174,http://www.genome.gov/gwastudies/index.cfm?gene=SPAG16,genome.gov
319335712.0,Q14914618,P2293,Q11088,http://www.genome.gov/gwastudies/index.cfm?gene=STAT4,genome.gov
319267508.0,Q18027822,P2293,Q187255,http://www.genome.gov/gwastudies/index.cfm?gene=IL2RB,genome.gov
319340768.0,Q17709777,P2293,Q18971509,http://www.genome.gov/gwastudies/index.cfm?gene=ADCY9,genome.gov
338024049.0,Q631361,P2293,Q18044964,http://www.genome.gov/gwastudies/index.cfm?gene=ARHGAP22,genome.gov
319345756.0,Q18037280,P2293,Q18557037,http://www.genome.gov/gwastudies/index.cfm?gene=CLDN14,genome.gov
337408972.0,Q549534,P2293,Q6594341,http://www.genome.gov/gwastudies/index.cfm?gene=GRM4,genome.gov
337994920.0,Q794026,P2293,Q14904874,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14227&geneId=68333,chibi.ubc.ca
319318238.0,Q18031497,P2293,Q18556059,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3748&geneId=149377,chibi.ubc.ca
319268808.0,Q18036664,P2293,Q206901,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=235207,chibi.ubc.ca
346800291.0,Q186414,P2300,+250,http://www.cdc.gov/niosh/idlh/62533.html,cdc.gov
319322142.0,Q18050771,P2293,Q12214,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=389526,chibi.ubc.ca
319325551.0,Q18048952,P2293,Q11085,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14330&geneId=374995,chibi.ubc.ca
338027050.0,Q181923,P2293,Q18045980,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=332869,chibi.ubc.ca
338019756.0,Q181923,P2293,Q18035334,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=213312,chibi.ubc.ca
338019746.0,Q181923,P2293,Q18043142,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=316737,chibi.ubc.ca
337409151.0,Q181923,P2293,Q18026507,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=57330,chibi.ubc.ca
319308574.0,Q18032648,P2293,Q12174,http://www.genome.gov/gwastudies/index.cfm?gene=SLMAP,genome.gov
319310253.0,Q18048880,P2293,Q12174,http://www.genome.gov/gwastudies/index.cfm?gene=NACC1,genome.gov
319315883.0,Q14914591,P2293,Q18556113,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3908&geneId=216401,chibi.ubc.ca
319305243.0,Q18024807,P2293,Q12174,http://www.genome.gov/gwastudies/index.cfm?gene=FUT2,genome.gov
319340568.0,Q18024807,P2293,Q1472,http://www.genome.gov/gwastudies/index.cfm?gene=FUT2,genome.gov
319333989.0,Q18036978,P2293,Q1365309,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3070&geneId=237965,chibi.ubc.ca
319312598.0,Q18037904,P2293,Q12174,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=252216,chibi.ubc.ca
319340004.0,Q17914420,P2293,Q212961,http://www.genome.gov/gwastudies/index.cfm?gene=DPP6,genome.gov
319300539.0,Q14911585,P2293,Q128581,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1612&geneId=160399,chibi.ubc.ca
319317090.0,Q17913925,P2293,Q168403,http://www.genome.gov/gwastudies/index.cfm?gene=DHX15,genome.gov
319301512.0,Q18046351,P2293,Q11081,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=314447,chibi.ubc.ca
337987111.0,Q133772,P2293,Q18036665,http://www.genome.gov/gwastudies/index.cfm?gene=MYO16,genome.gov
319315975.0,Q18042004,P2293,Q41112,http://www.genome.gov/gwastudies/index.cfm?gene=HHAT,genome.gov
319324325.0,Q17917202,P2293,Q128581,http://www.genome.gov/gwastudies/index.cfm?gene=ERBB4,genome.gov
319326663.0,Q18053229,P2293,Q181257,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=406780,chibi.ubc.ca
319326663.0,Q18053229,P2293,Q181257,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=406780,chibi.ubc.ca
338023411.0,Q844935,P2293,Q18034959,http://www.genome.gov/gwastudies/index.cfm?gene=SH2B3,genome.gov
337406658.0,Q844935,P2293,Q17859908,http://www.genome.gov/gwastudies/index.cfm?gene=CDH9,genome.gov
319305474.0,Q18036665,P2293,Q12174,http://www.genome.gov/gwastudies/index.cfm?gene=MYO16,genome.gov
338024087.0,Q1477,P2293,Q18053372,http://www.genome.gov/gwastudies/index.cfm?gene=CCNY,genome.gov
319304648.0,Q14912019,P2293,Q1472,http://www.genome.gov/gwastudies/index.cfm?gene=STAT3,genome.gov
319330678.0,Q18038635,P2293,Q8277,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2377&geneId=258695,chibi.ubc.ca
319272090.0,Q14914188,P2293,Q844935,http://www.genome.gov/gwastudies/index.cfm?gene=NRG1,genome.gov
335488497.0,Q1365309,P2293,Q15315135,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_3070&geneId=159659,chibi.ubc.ca
319265366.0,Q18032353,P2293,Q3025883,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9352&geneId=168959,chibi.ubc.ca
338026419.0,Q38404,P2293,Q18030727,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_12849&geneId=130297,chibi.ubc.ca
319287379.0,Q18045382,P2293,Q35869,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_2841&geneId=322075,chibi.ubc.ca
319265000.0,Q18047409,P2293,Q3025883,http://www.genome.gov/gwastudies/index.cfm?gene=PCBD2,genome.gov
338001224.0,Q511097,P2293,Q18031085,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9008&geneId=139571,chibi.ubc.ca
335498394.0,Q520127,P2293,Q18031996,http://www.genome.gov/gwastudies/index.cfm?gene=TIMP2,genome.gov
335498842.0,Q520127,P2293,Q18026498,http://www.genome.gov/gwastudies/index.cfm?gene=GRIK1,genome.gov
335499306.0,Q520127,P2293,Q18031202,http://www.genome.gov/gwastudies/index.cfm?gene=ROBO2,genome.gov
319327104.0,Q18045524,P2293,Q181257,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=323763,chibi.ubc.ca
337416136.0,Q205764,P2293,Q18030402,http://www.genome.gov/gwastudies/index.cfm?gene=PDE1C,genome.gov
319332634.0,Q15320780,P2293,Q181257,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10283&geneId=332989,chibi.ubc.ca
319342297.0,Q14914108,P2293,Q1477,http://www.genome.gov/gwastudies/index.cfm?gene=CIITA,genome.gov
319269910.0,Q18047505,P2293,Q12204,http://www.genome.gov/gwastudies/index.cfm?gene=DCUN1D5,genome.gov
352980477.0,Q390540,P2293,Q1198391,http://www.genome.gov/gwastudies/index.cfm?gene=EDNRA,genome.gov
337997532.0,Q11085,P2293,Q18052256,http://www.genome.gov/gwastudies/index.cfm?gene=CNKSR3,genome.gov
337408432.0,Q11085,P2293,Q18046343,http://www.genome.gov/gwastudies/index.cfm?gene=CCDC82,genome.gov
337997706.0,Q11085,P2293,Q18032360,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_14330&geneId=169095,chibi.ubc.ca
319318401.0,Q18026437,P2293,Q3025883,http://www.genome.gov/gwastudies/index.cfm?gene=GRK5,genome.gov
318763568.0,Q18045327,P2293,Q1472,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8778&geneId=321802,chibi.ubc.ca
318763501.0,Q18045327,P2293,Q8277,http://www.genome.gov/gwastudies/index.cfm?gene=BACH2,genome.gov
319271681.0,Q18031202,P2293,Q520127,http://www.genome.gov/gwastudies/index.cfm?gene=ROBO2,genome.gov
319323946.0,Q17855881,P2293,Q179945,http://www.genome.gov/gwastudies/index.cfm?gene=CAPZB,genome.gov
319266363.0,Q18030423,P2293,Q206901,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_332&geneId=123341,chibi.ubc.ca
319301605.0,Q20787111,P2293,Q11081,http://www.genome.gov/gwastudies/index.cfm?gene=LOC390956,genome.gov
335496662.0,Q808892,P2293,Q18042210,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9206&geneId=306691,chibi.ubc.ca
319344544.0,Q18056057,P2293,Q520127,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_824&geneId=429310,chibi.ubc.ca
319348923.0,Q15321191,P2293,Q181923,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1094&geneId=79829,chibi.ubc.ca
319343431.0,Q14890615,P2293,Q1476525,http://www.genome.gov/gwastudies/index.cfm?gene=APOB,genome.gov
319334238.0,Q18031868,P2293,Q944777,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1380&geneId=158567,chibi.ubc.ca
338018453.0,Q124407,P2293,Q14914487,http://www.genome.gov/gwastudies/index.cfm?gene=TYK2,genome.gov
338039275.0,Q124407,P2293,Q18050485,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9744&geneId=387723,chibi.ubc.ca
370755221.0,Q4340209,P2293,Q18033197,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1596&geneId=57678,chibi.ubc.ca
370755221.0,Q4340209,P2293,Q18033197,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1596&geneId=57678,chibi.ubc.ca
337987334.0,Q168403,P2293,Q4039110,http://www.genome.gov/gwastudies/index.cfm?gene=GATA4,genome.gov
319322633.0,Q18041288,P2293,Q12214,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=288658,chibi.ubc.ca
319301595.0,Q18041288,P2293,Q11081,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_10652&geneId=288658,chibi.ubc.ca
319329640.0,Q17916070,P2293,Q389735,http://www.genome.gov/gwastudies/index.cfm?gene=CELSR2,genome.gov
319321306.0,Q18029011,P2293,Q133823,http://www.genome.gov/gwastudies/index.cfm?gene=MEF2D,genome.gov
319358477.0,Q408047,P2300,+105,http://www.cdc.gov/niosh-rtecs/AL757E20.html,cdc.gov
338025218.0,Q184674,P2293,Q18040616,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1875&geneId=282379,chibi.ubc.ca
319307159.0,Q18036609,P2293,Q12174,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_9970&geneId=234040,chibi.ubc.ca
337409733.0,Q202387,P2293,Q18045650,http://www.genome.gov/gwastudies/index.cfm?gene=ZMAT3,genome.gov
337418423.0,Q177895,P2293,Q18037704,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_11782&geneId=247897,chibi.ubc.ca
319346766.0,Q18044270,P2293,Q1054718,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_557&geneId=317653,chibi.ubc.ca
319335648.0,Q18030926,P2293,Q11088,http://www.genome.gov/gwastudies/index.cfm?gene=PTPN2,genome.gov
319337529.0,Q18030926,P2293,Q1472,http://www.genome.gov/gwastudies/index.cfm?gene=PTPN2,genome.gov
338002996.0,Q272436,P2293,Q18048067,http://www.genome.gov/gwastudies/index.cfm?gene=TSLP,genome.gov
319330892.0,Q18037015,P2293,Q8277,http://www.genome.gov/gwastudies/index.cfm?gene=PLCL2,genome.gov
319263704.0,Q18037015,P2293,Q12152,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_5844&geneId=238812,chibi.ubc.ca
319270989.0,Q18036470,P2293,Q520127,http://www.genome.gov/gwastudies/index.cfm?gene=GPN1,genome.gov
319317774.0,Q14881694,P2293,Q18553852,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_1037&geneId=158321,chibi.ubc.ca
319287312.0,Q18037162,P2293,Q844935,http://www.genome.gov/gwastudies/index.cfm?gene=ZFPM2,genome.gov
337995070.0,Q12214,P2293,Q18045649,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=326276,chibi.ubc.ca
337995366.0,Q12214,P2293,Q18058371,http://chibi.ubc.ca/Gemma/phenotypes.html?phenotypeUrlId=DOID_8736&geneId=442194,chibi.ubc.ca
