ref_value,label_pub,LLM_model_prompt
http://www.jrrio.com,company,results_llama3.2_1
http://www.judoinside.com,company,results_llama3.2_1
http://www.jukely.com,company,results_llama3.2_1
http://www.kde.org,company,results_llama3.2_1
http://www.khronos.org,company,results_llama3.2_1
http://www.laquadrature.net,sp_source,results_llama3.2_1
http://www.legacy.com,company,results_llama3.2_1
http://www.leparcorama.com,company,results_llama3.2_1
http://www.leshommessansepaules.com,sp_source,results_llama3.2_1
http://www.liferay.com,company,results_llama3.2_1
http://www.livius.org,company,results_llama3.2_1
http://www.lulu.com,company,results_llama3.2_1
http://www.lynnnews.co.uk,company,results_llama3.2_1
http://www.mba.ac.uk,academia,results_llama3.2_1
http://www.metalstorm.net,company,results_llama3.2_1
http://www.metmuseum.org,company,results_llama3.2_1
http://www.microsofttranslator.com,company,results_llama3.2_1
http://www.moma.org,company,results_llama3.2_1
http://www.mozilla.org,company,results_llama3.2_1
http://www.mundoplus.tv,company,results_llama3.2_1
http://www.nationalgallery.org.uk,company,results_llama3.2_1
http://www.nationaltrustcollections.org.uk,company,results_llama3.2_1
http://www.ncbi.nlm.nih.gov,academia,results_llama3.2_1
http://www.newyorker.com,news,results_llama3.2_1
http://www.nfl.com,company,results_llama3.2_1
http://www.nga.gov,govt,results_llama3.2_1
http://www.nme.com,news,results_llama3.2_1
http://www.nndb.com,company,results_llama3.2_1
http://www.nndc.bnl.gov,govt,results_llama3.2_1
http://www.nytimes.com,news,results_llama3.2_1
http://www.ofcom.org.uk,govt,results_llama3.2_1
http://www.opensubtitles.org,sp_source,results_llama3.2_1
http://www.openvas.org,company,results_llama3.2_1
http://www.oxfordmusiconline.com,company,results_llama3.2_1
http://www.pafa.org,company,results_llama3.2_1
http://www.parlement.com,company,results_llama3.2_1
http://www.pastscape.org.uk,company,results_llama3.2_1
http://www.phillipscollection.org,company,results_llama3.2_1
http://www.planetehockey.com,company,results_llama3.2_1
http://www.poetsgraves.co.uk,company,results_llama3.2_1
http://www.procyclingstats.com,company,results_llama3.2_1
http://www.profilecanada.com,company,results_llama3.2_1
http://www.progarchives.com,company,results_llama3.2_1
http://www.pulitzer.org,company,results_llama3.2_1
http://www.rada.ac.uk,academia,results_llama3.2_1
http://www.redmine.org,company,results_llama3.2_1
http://www.redorbit.com,company,results_llama3.2_1
http://www.reunamedia.com,company,results_llama3.2_1
http://www.rhapsody.com,company,results_llama3.2_1
http://www.rio2016.com,company,results_llama3.2_1
http://www.royalcollection.org.uk,company,results_llama3.2_1
http://www.salvador-dali.org,company,results_llama3.2_1
http://www.salzburg.com,company,results_llama3.2_1
http://www.scottisharchitects.org.uk,company,results_llama3.2_1
http://www.siteducyclisme.net,sp_source,results_llama3.2_1
http://www.sothebys.com,company,results_llama3.2_1
http://www.speedskatingbase.eu,other,results_llama3.2_1
http://www.sports-reference.com,company,results_llama3.2_1
http://www.stoa.org,company,results_llama3.2_1
http://www.sufyanismail.com,sp_source,results_llama3.2_1
http://www.telegraph.co.uk,news,results_llama3.2_1
http://www.thecalmzone.net,company,results_llama3.2_1
http://www.thegazette.co.uk,company,results_llama3.2_1
http://www.thestar.com,news,results_llama3.2_1
http://www.thetalentmanager.co.uk,company,results_llama3.2_1
http://www.thetelegraphandargus.co.uk,company,results_llama3.2_1
http://www.thnk.org,sp_source,results_llama3.2_1
http://www.transsiberianexpress.net,company,results_llama3.2_1
http://www.unece.org,govt,results_llama3.2_1
http://www.unesco.org,govt,results_llama3.2_1
http://www.valpo.edu,academia,results_llama3.2_1
http://www.vanitatis.elconfidencial.com,company,results_llama3.2_1
http://www.viaf.org,academia,results_llama3.2_1
http://www.virtualbox.org,company,results_llama3.2_1
http://www.washingtonpost.com,news,results_llama3.2_1
http://www.webcitation.org,sp_source,results_llama3.2_1
http://www.who.int,govt,results_llama3.2_1
http://www.wireshark.org,company,results_llama3.2_1
http://www.xkcd.com,company,results_llama3.2_1
http://www.yenihayatgazetesi.com,company,results_llama3.2_1
http://www.yesasia.com,company,results_llama3.2_1
http://www12.statcan.ca,govt,results_llama3.2_1
http://www2.census.gov,govt,results_llama3.2_1
http://yba.llgc.org.uk,sp_source,results_llama3.2_1
http://yum.baseurl.org,nw,results_llama3.2_1
http://zenekucko.ucoz.com,nw,results_llama3.2_1
http://8tracks.com,nw,results_deepseek-r1:1.5b_prompt_1
http://addons.mozilla.org,nw,results_deepseek-r1:1.5b_prompt_1
http://akas.imdb.com,nw,results_deepseek-r1:1.5b_prompt_1
http://americanart.si.edu,company,results_deepseek-r1:1.5b_prompt_1
http://archive.org,govt,results_deepseek-r1:1.5b_prompt_1
http://art.famsf.org,company,results_deepseek-r1:1.5b_prompt_1
http://backuppc.cvs.sourceforge.net,company,results_deepseek-r1:1.5b_prompt_1
http://bbti.bodleian.ox.ac.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://blog.mathieui.net,academia,results_deepseek-r1:1.5b_prompt_1
http://blogs.windows.com,news,results_deepseek-r1:1.5b_prompt_1
http://books.google.co.uk,company,results_deepseek-r1:1.5b_prompt_1
http://brightlightsfilm.com,company,results_deepseek-r1:1.5b_prompt_1
http://bse.sci-lib.com,academia,results_deepseek-r1:1.5b_prompt_1
http://chem.nlm.nih.gov,academia,results_deepseek-r1:1.5b_prompt_1
http://classify.oclc.org,company,results_deepseek-r1:1.5b_prompt_1
http://collection.cooperhewitt.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://collections.artsmia.org,nw,results_deepseek-r1:1.5b_prompt_1
http://collections.britishart.yale.edu,nw,results_deepseek-r1:1.5b_prompt_1
http://collections.lacma.org,company,results_deepseek-r1:1.5b_prompt_1
http://commons.wikimedia.org,nw,results_deepseek-r1:1.5b_prompt_1
http://daccess-ods.un.org,academia,results_deepseek-r1:1.5b_prompt_1
http://dirigeant.societe.com,company,results_deepseek-r1:1.5b_prompt_1
http://download.gnome.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://ekladata.com,company,results_deepseek-r1:1.5b_prompt_1
http://electronicintifada.net,nw,results_deepseek-r1:1.5b_prompt_1
http://en.mediamass.net,nw,results_deepseek-r1:1.5b_prompt_1
http://en.wikisource.org,academia,results_deepseek-r1:1.5b_prompt_1
http://eprints.lancs.ac.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://equipboard.com,nw,results_deepseek-r1:1.5b_prompt_1
http://europeana.eu,sp_source,results_deepseek-r1:1.5b_prompt_1
http://factfinder.census.gov,govt,results_deepseek-r1:1.5b_prompt_1
http://fdrmx.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://fedoraproject.org,nw,results_deepseek-r1:1.5b_prompt_1
http://feed.snapdo.com,company,results_deepseek-r1:1.5b_prompt_1
http://ffilms.org,other,results_deepseek-r1:1.5b_prompt_1
http://fie.org,other,results_deepseek-r1:1.5b_prompt_1
http://figshare.com,other,results_deepseek-r1:1.5b_prompt_1
http://firstcycling.com,nw,results_deepseek-r1:1.5b_prompt_1
http://flickfacts.com,news,results_deepseek-r1:1.5b_prompt_1
http://flymotorsich.com,company,results_deepseek-r1:1.5b_prompt_1
http://fmg.ac,nw,results_deepseek-r1:1.5b_prompt_1
http://forums.comodo.com,company,results_deepseek-r1:1.5b_prompt_1
http://freemind.sourceforge.net,sp_source,results_deepseek-r1:1.5b_prompt_1
http://ftp.debian-ports.org,company,results_deepseek-r1:1.5b_prompt_1
http://genealogy.az.gov,nw,results_deepseek-r1:1.5b_prompt_1
http://geonames.usgs.gov,academia,results_deepseek-r1:1.5b_prompt_1
http://github.com,company,results_deepseek-r1:1.5b_prompt_1
http://groups.google.com,company,results_deepseek-r1:1.5b_prompt_1
http://hansard.millbanksystems.com,news,results_deepseek-r1:1.5b_prompt_1
http://homepage.usask.ca,academia,results_deepseek-r1:1.5b_prompt_1
http://iba-world.com,nw,results_deepseek-r1:1.5b_prompt_1
http://id.loc.gov,other,results_deepseek-r1:1.5b_prompt_1
http://identifiers.org,academia,results_deepseek-r1:1.5b_prompt_1
http://independentlibraries.co.uk,company,results_deepseek-r1:1.5b_prompt_1
http://instagram.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://itunes.apple.com,company,results_deepseek-r1:1.5b_prompt_1
http://killiefc.com,nw,results_deepseek-r1:1.5b_prompt_1
http://lawandorder.wikia.com,news,results_deepseek-r1:1.5b_prompt_1
http://leonocusto.blog66.fc2.com,company,results_deepseek-r1:1.5b_prompt_1
http://library.la84.org,govt,results_deepseek-r1:1.5b_prompt_1
http://library.leeds.ac.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://lists.alioth.debian.org,academia,results_deepseek-r1:1.5b_prompt_1
http://lists.claws-mail.org,company,results_deepseek-r1:1.5b_prompt_1
http://lists.freebsd.org,academia,results_deepseek-r1:1.5b_prompt_1
http://lists.netfilter.org,nw,results_deepseek-r1:1.5b_prompt_1
http://lists.nongnu.org,news,results_deepseek-r1:1.5b_prompt_1
http://lists.torproject.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://m.timesofindia.com,news,results_deepseek-r1:1.5b_prompt_1
http://mail-archives.apache.org,nw,results_deepseek-r1:1.5b_prompt_1
http://moma.org,company,results_deepseek-r1:1.5b_prompt_1
http://movie-locations.com,nw,results_deepseek-r1:1.5b_prompt_1
http://movieweb.com,nw,results_deepseek-r1:1.5b_prompt_1
http://mpse.org,nw,results_deepseek-r1:1.5b_prompt_1
http://museedelaresistanceenligne.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://nablus.org,nw,results_deepseek-r1:1.5b_prompt_1
http://new.liveauctioneers.com,nw,results_deepseek-r1:1.5b_prompt_1
http://newspapers.library.wales,company,results_deepseek-r1:1.5b_prompt_1
http://olat.org,nw,results_deepseek-r1:1.5b_prompt_1
http://online.wsj.com,news,results_deepseek-r1:1.5b_prompt_1
http://oxfordindex.oup.com,academia,results_deepseek-r1:1.5b_prompt_1
http://phoronix.com,company,results_deepseek-r1:1.5b_prompt_1
http://planetarynames.wr.usgs.gov,govt,results_deepseek-r1:1.5b_prompt_1
http://pubchem.ncbi.nlm.nih.gov,nw,results_deepseek-r1:1.5b_prompt_1
http://puppet.com,nw,results_deepseek-r1:1.5b_prompt_1
http://quickfacts.census.gov,govt,results_deepseek-r1:1.5b_prompt_1
http://ratings.fide.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://runeberg.org,company,results_deepseek-r1:1.5b_prompt_1
http://sites.asiasociety.org,company,results_deepseek-r1:1.5b_prompt_1
http://sourceforge.net,nw,results_deepseek-r1:1.5b_prompt_1
http://spamassassin.apache.org,other,results_deepseek-r1:1.5b_prompt_1
http://specialcollections.le.ac.uk,other,results_deepseek-r1:1.5b_prompt_1
http://speedskatingstats.com,company,results_deepseek-r1:1.5b_prompt_1
http://splitsider.com,other,results_deepseek-r1:1.5b_prompt_1
http://sports.yahoo.com,other,results_deepseek-r1:1.5b_prompt_1
http://support.google.com,other,results_deepseek-r1:1.5b_prompt_1
http://thebloxwichtelegraph.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://thedancingrest.com,other,results_deepseek-r1:1.5b_prompt_1
http://tools.ietf.org,nw,results_deepseek-r1:1.5b_prompt_1
http://twitter.com,company,results_deepseek-r1:1.5b_prompt_1
http://uk.soccerway.com,nw,results_deepseek-r1:1.5b_prompt_1
http://viaf.org,academia,results_deepseek-r1:1.5b_prompt_1
http://vimeo.com,nw,results_deepseek-r1:1.5b_prompt_1
http://vocab.getty.edu,academia,results_deepseek-r1:1.5b_prompt_1
http://wbo.llgc.org.uk,govt,results_deepseek-r1:1.5b_prompt_1
http://web.archive.org,nw,results_deepseek-r1:1.5b_prompt_1
http://welt-der-form.net,company,results_deepseek-r1:1.5b_prompt_1
http://whc.unesco.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.4shared.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.aada.edu,others,results_deepseek-r1:1.5b_prompt_1
http://www.allmusic.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.ambafrance-tr.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.annualreviews.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.arabianbusiness.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.archive.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.archlinux.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.artistdirect.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.artsjournal.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.audacityteam.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.badmintonlink.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.bbc.co.uk,news,results_deepseek-r1:1.5b_prompt_1
http://www.billgladstone.ca,nw,results_deepseek-r1:1.5b_prompt_1
http://www.bindingdb.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.bizjournals.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.blackfilm.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.blakeschool.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.blend4web.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.boxofficemojo.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.bristol.ac.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://www.britannica.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.britishlistedbuildings.co.uk,govt,results_deepseek-r1:1.5b_prompt_1
http://www.britishmuseum.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.brooklynmuseum.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.bvbinfo.com,govt,results_deepseek-r1:1.5b_prompt_1
http://www.canada.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.catholic-hierarchy.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.cb300.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.cdbaby.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.ciaaw.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.cineplex.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.clsp.jhu.edu,academia,results_deepseek-r1:1.5b_prompt_1
http://www.coolantarctica.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.crawltrack.net,nw,results_deepseek-r1:1.5b_prompt_1
http://www.crunchbase.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.culturalheritage.gov.mt,govt,results_deepseek-r1:1.5b_prompt_1
http://www.dbnl.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.debian.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.demotix.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.dnw.co.uk,nw,results_deepseek-r1:1.5b_prompt_1
http://www.dubaicityguide.com,academia,results_deepseek-r1:1.5b_prompt_1
http://www.e-yearbook.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.edanhughes.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.enciclopedia-aragonesa.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.entente-ee.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.esrb.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.eurodressage.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.eurohandball.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.europarl.europa.eu,govt,results_deepseek-r1:1.5b_prompt_1
http://www.fifthharmonyofficial.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.filmovizija.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.filmreference.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.fivb.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.fromages-aop.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.fundacionbancosantander.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.futhead.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.gc-cup.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.genealogy.math.ndsu.nodak.edu,academia,results_deepseek-r1:1.5b_prompt_1
http://www.geni.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.genome.gov,academia,results_deepseek-r1:1.5b_prompt_1
http://www.geopostcodes.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.getty.edu,academia,results_deepseek-r1:1.5b_prompt_1
http://www.gmv.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.gracesguide.co.uk,company,results_deepseek-r1:1.5b_prompt_1
http://www.guggenheim.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.hardcoregamer.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.henry-moore.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.hewlett.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.historicengland.org.uk,news,results_deepseek-r1:1.5b_prompt_1
http://www.historyofparliamentonline.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.hmdb.ca,nw,results_deepseek-r1:1.5b_prompt_1
http://www.huffingtonpost.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.icheckmovies.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.imaginenews.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.independent.co.uk,other,results_deepseek-r1:1.5b_prompt_1
http://www.infoplease.com,academia,results_deepseek-r1:1.5b_prompt_1
http://www.instagram.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.issf-sports.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.ittf.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.itu.int,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.johnkcastle.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.journals.elsevier.com,academia,results_deepseek-r1:1.5b_prompt_1
http://www.jrrio.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.judoinside.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.jukely.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.kde.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.khronos.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.laquadrature.net,nw,results_deepseek-r1:1.5b_prompt_1
http://www.legacy.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.leparcorama.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.leshommessansepaules.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.liferay.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.livius.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.lulu.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.lynnnews.co.uk,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.mba.ac.uk,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.metalstorm.net,nw,results_deepseek-r1:1.5b_prompt_1
http://www.metmuseum.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.microsofttranslator.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.moma.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.mozilla.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.mundoplus.tv,news,results_deepseek-r1:1.5b_prompt_1
http://www.nationalgallery.org.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://www.nationaltrustcollections.org.uk,govt,results_deepseek-r1:1.5b_prompt_1
http://www.ncbi.nlm.nih.gov,govt,results_deepseek-r1:1.5b_prompt_1
http://www.newyorker.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.nfl.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.nga.gov,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.nme.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.nndb.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.nndc.bnl.gov,other,results_deepseek-r1:1.5b_prompt_1
http://www.nytimes.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.ofcom.org.uk,govt,results_deepseek-r1:1.5b_prompt_1
http://www.opensubtitles.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.openvas.org,news,results_deepseek-r1:1.5b_prompt_1
http://www.oxfordmusiconline.com,academia,results_deepseek-r1:1.5b_prompt_1
http://www.parlement.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.pastscape.org.uk,nw,results_deepseek-r1:1.5b_prompt_1
http://www.phillipscollection.org,other,results_deepseek-r1:1.5b_prompt_1
http://www.planetehockey.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.poetsgraves.co.uk,company,results_deepseek-r1:1.5b_prompt_1
http://www.procyclingstats.com,academia,results_deepseek-r1:1.5b_prompt_1
http://www.profilecanada.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.progarchives.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.pulitzer.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.rada.ac.uk,academia,results_deepseek-r1:1.5b_prompt_1
http://www.redmine.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.redorbit.com,news,results_deepseek-r1:1.5b_prompt_1
http://www.reunamedia.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.rhapsody.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.rio2016.com,govt,results_deepseek-r1:1.5b_prompt_1
http://www.royalcollection.org.uk,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.salvador-dali.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.salzburg.com,nw,results_deepseek-r1:1.5b_prompt_1
http://www.scottisharchitects.org.uk,company,results_deepseek-r1:1.5b_prompt_1
http://www.siteducyclisme.net,company/tech/sphere,results_deepseek-r1:1.5b_prompt_1
http://www.sothebys.com,govt,results_deepseek-r1:1.5b_prompt_1
http://www.speedskatingbase.eu,company,results_deepseek-r1:1.5b_prompt_1
http://www.sports-reference.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.stoa.org,nw,results_deepseek-r1:1.5b_prompt_1
http://www.sufyanismail.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.telegraph.co.uk,news,results_deepseek-r1:1.5b_prompt_1
http://www.thecalmzone.net,company,results_deepseek-r1:1.5b_prompt_1
http://www.thegazette.co.uk,news,results_deepseek-r1:1.5b_prompt_1
http://www.thestar.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.thetalentmanager.co.uk,company,results_deepseek-r1:1.5b_prompt_1
http://www.thetelegraphandargus.co.uk,nw,results_deepseek-r1:1.5b_prompt_1
http://www.thnk.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.transsiberianexpress.net,company,results_deepseek-r1:1.5b_prompt_1
http://www.unece.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.unesco.org,govt,results_deepseek-r1:1.5b_prompt_1
http://www.valpo.edu,academia,results_deepseek-r1:1.5b_prompt_1
http://www.vanitatis.elconfidencial.com,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.viaf.org,academia,results_deepseek-r1:1.5b_prompt_1
http://www.virtualbox.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.washingtonpost.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.webcitation.org,sp_source,results_deepseek-r1:1.5b_prompt_1
http://www.who.int,other,results_deepseek-r1:1.5b_prompt_1
http://www.wireshark.org,company,results_deepseek-r1:1.5b_prompt_1
http://www.xkcd.com,other,results_deepseek-r1:1.5b_prompt_1
http://www.yenihayatgazetesi.com,company,results_deepseek-r1:1.5b_prompt_1
http://www.yesasia.com,company,results_deepseek-r1:1.5b_prompt_1
http://www12.statcan.ca,govt,results_deepseek-r1:1.5b_prompt_1
http://www2.census.gov,govt,results_deepseek-r1:1.5b_prompt_1
http://yba.llgc.org.uk,sp_source,results_deepseek-r1:1.5b_prompt_1
http://yum.baseurl.org,company,results_deepseek-r1:1.5b_prompt_1
http://zenekucko.ucoz.com,academia,results_deepseek-r1:1.5b_prompt_1
