ref_value,label_pub_ver,LLM_model_prompt
http://eprints.lancs.ac.uk,academia_uni,results_llama3.2_1
http://eprints.lancs.ac.uk,academia_uni,results_llama3.2_1
http://equipboard.com,no_profit,results_llama3.2_1
http://equipboard.com,ne,results_llama3.2_1
http://espn.go.com,trad_news,results_llama3.2_1
http://espn.go.com,trad_news,results_llama3.2_1
http://europeana.eu,cultural,results_llama3.2_1
http://europeana.eu,cultural,results_llama3.2_1
http://factfinder.census.gov,trad_news,results_llama3.2_1
http://factfinder.census.gov,trad_news,results_llama3.2_1
http://fdrmx.com,nw,results_llama3.2_1
http://fdrmx.com,nw,results_llama3.2_1
http://fedoraproject.org,trad_news,results_llama3.2_1
http://fedoraproject.org,yes,results_llama3.2_1
http://feed.snapdo.com,ne,results_llama3.2_1
http://feed.snapdo.com,nw,results_llama3.2_1
http://ffilms.org,ne,results_llama3.2_1
http://ffilms.org,ne,results_llama3.2_1
http://fie.org,nw,results_llama3.2_1
http://fie.org,ne,results_llama3.2_1
http://figshare.com,ne,results_llama3.2_1
http://figshare.com,trad_news,results_llama3.2_1
http://firstcycling.com,non_trad_news,results_llama3.2_1
http://firstcycling.com,no_profit,results_llama3.2_1
http://flymotorsich.com,ne,results_llama3.2_1
http://flymotorsich.com,ne,results_llama3.2_1
http://fmg.ac,ne,results_llama3.2_1
http://fmg.ac,ne,results_llama3.2_1
http://forum.mql4.com,ne,results_llama3.2_1
http://forum.mql4.com,ne,results_llama3.2_1
http://forums.comodo.com,non_trad_news,results_llama3.2_1
http://forums.comodo.com,ne,results_llama3.2_1
http://fossilworks.org,ne,results_llama3.2_1
http://fossilworks.org,ne,results_llama3.2_1
http://freemind.sourceforge.net,ne,results_llama3.2_1
http://freemind.sourceforge.net,ne,results_llama3.2_1
http://ftp.debian-ports.org,trad_news,results_llama3.2_1
http://ftp.debian-ports.org,trad_news,results_llama3.2_1
http://genealogy.az.gov,trad_news,results_llama3.2_1
http://genealogy.az.gov,nw,results_llama3.2_1
http://geonames.usgs.gov,trad_news,results_llama3.2_1
http://geonames.usgs.gov,no_profit,results_llama3.2_1
http://git.gnome.org,no_profit,results_llama3.2_1
http://git.gnome.org,yes,results_llama3.2_1
http://git.kernel.org,trad_news,results_llama3.2_1
http://git.kernel.org,trad_news,results_llama3.2_1
http://github.com,trad_news,results_llama3.2_1
http://github.com,trad_news,results_llama3.2_1
http://groups.google.com,ne,results_llama3.2_1
http://groups.google.com,no_profit,results_llama3.2_1
http://hansard.millbanksystems.com,trad_news,results_llama3.2_1
http://hansard.millbanksystems.com,ne,results_llama3.2_1
http://hg.mozilla.org,ne,results_llama3.2_1
http://hg.mozilla.org,ne,results_llama3.2_1
http://iba-world.com,nw,results_llama3.2_1
http://iba-world.com,ne,results_llama3.2_1
http://id.loc.gov,ne,results_llama3.2_1
http://id.loc.gov,ne,results_llama3.2_1
http://identifiers.org,ne,results_llama3.2_1
http://identifiers.org,ne,results_llama3.2_1
http://iditarod.com,trad_news,results_llama3.2_1
http://iditarod.com,trad_news,results_llama3.2_1
http://independentlibraries.co.uk,ne,results_llama3.2_1
http://independentlibraries.co.uk,nw,results_llama3.2_1
http://instagram.com,trad_news,results_llama3.2_1
http://instagram.com,ne,results_llama3.2_1
http://itunes.apple.com,vendor,results_llama3.2_1
http://itunes.apple.com,vendor,results_llama3.2_1
http://killiefc.com,ne,results_llama3.2_1
http://killiefc.com,nw,results_llama3.2_1
http://lawandorder.wikia.com,ne,results_llama3.2_1
http://lawandorder.wikia.com,ne,results_llama3.2_1
http://library.la84.org,yes,results_llama3.2_1
http://library.la84.org,trad_news,results_llama3.2_1
http://lists.alioth.debian.org,trad_news,results_llama3.2_1
http://lists.alioth.debian.org,nw,results_llama3.2_1
http://lists.freebsd.org,trad_news,results_llama3.2_1
http://lists.freebsd.org,trad_news,results_llama3.2_1
http://lists.gnu.org,trad_news,results_llama3.2_1
http://lists.gnu.org,trad_news,results_llama3.2_1
http://lists.netfilter.org,ne,results_llama3.2_1
http://lists.netfilter.org,trad_news,results_llama3.2_1
http://lists.nongnu.org,trad_news,results_llama3.2_1
http://lists.nongnu.org,ne,results_llama3.2_1
http://lists.torproject.org,ne,results_llama3.2_1
http://lists.torproject.org,yes,results_llama3.2_1
http://m.timesofindia.com,trad_news,results_llama3.2_1
http://m.timesofindia.com,trad_news,results_llama3.2_1
http://mail-archives.apache.org,trad_news,results_llama3.2_1
http://mail-archives.apache.org,trad_news,results_llama3.2_1
http://man.9front.org,ne,results_llama3.2_1
http://man.9front.org,ne,results_llama3.2_1
http://marvel.com,yes,results_llama3.2_1
http://marvel.com,trad_news,results_llama3.2_1
http://moma.org,cultural,results_llama3.2_1
http://moma.org,cultural,results_llama3.2_1
http://movie-locations.com,ne,results_llama3.2_1
http://movie-locations.com,ne,results_llama3.2_1
http://movieweb.com,ne,results_llama3.2_1
http://movieweb.com,ne,results_llama3.2_1
http://mpse.org,ne,results_llama3.2_1
http://mpse.org,ne,results_llama3.2_1
http://new.liveauctioneers.com,ne,results_llama3.2_1
http://new.liveauctioneers.com,no_profit,results_llama3.2_1
http://olat.org,ne,results_llama3.2_1
http://olat.org,ne,results_llama3.2_1
http://oneprocycling.com,ne,results_llama3.2_1
http://oneprocycling.com,ne,results_llama3.2_1
http://online.wsj.com,trad_news,results_llama3.2_1
http://online.wsj.com,trad_news,results_llama3.2_1
http://oxfordindex.oup.com,trad_news,results_llama3.2_1
http://oxfordindex.oup.com,trad_news,results_llama3.2_1
http://peerj.com,trad_news,results_llama3.2_1
http://peerj.com,trad_news,results_llama3.2_1
http://phoronix.com,trad_news,results_llama3.2_1
http://phoronix.com,trad_news,results_llama3.2_1
http://planetarynames.wr.usgs.gov,yes,results_llama3.2_1
http://planetarynames.wr.usgs.gov,yes,results_llama3.2_1
http://pubchem.ncbi.nlm.nih.gov,ne,results_llama3.2_1
http://pubchem.ncbi.nlm.nih.gov,trad_news,results_llama3.2_1
http://puppet.com,vendor,results_llama3.2_1
http://puppet.com,trad_news,results_llama3.2_1
http://ratings.fide.com,trad_news,results_llama3.2_1
http://ratings.fide.com,no_profit,results_llama3.2_1
http://runeberg.org,yes,results_llama3.2_1
http://runeberg.org,cultural,results_llama3.2_1
http://sites.asiasociety.org,trad_news,results_llama3.2_1
http://sites.asiasociety.org,no_profit,results_llama3.2_1
http://sourceforge.net,yes,results_llama3.2_1
http://sourceforge.net,ne,results_llama3.2_1
http://spamassassin.apache.org,trad_news,results_llama3.2_1
http://spamassassin.apache.org,trad_news,results_llama3.2_1
http://speedskatingstats.com,ne,results_llama3.2_1
http://speedskatingstats.com,ne,results_llama3.2_1
http://splitsider.com,no,results_llama3.2_1
http://splitsider.com,ne,results_llama3.2_1
http://sports.yahoo.com,trad_news,results_llama3.2_1
http://sports.yahoo.com,ne,results_llama3.2_1
http://support.google.com,trad_news,results_llama3.2_1
http://support.google.com,trad_news,results_llama3.2_1
http://thebloxwichtelegraph.com,ne,results_llama3.2_1
http://thebloxwichtelegraph.com,trad_news,results_llama3.2_1
http://thedancingrest.com,ne,results_llama3.2_1
http://thedancingrest.com,ne,results_llama3.2_1
http://tools.ietf.org,trad_news,results_llama3.2_1
http://tools.ietf.org,ne,results_llama3.2_1
http://twitter.com,no_profit,results_llama3.2_1
http://twitter.com,yes,results_llama3.2_1
http://uk.soccerway.com,nw,results_llama3.2_1
http://uk.soccerway.com,yes,results_llama3.2_1
http://viaf.org,ne,results_llama3.2_1
http://viaf.org,ne,results_llama3.2_1
http://vimeo.com,trad_news,results_llama3.2_1
http://vimeo.com,no_profit,results_llama3.2_1
http://vk.com,no_profit,results_llama3.2_1
http://vk.com,ne,results_llama3.2_1
http://vocab.getty.edu,ne,results_llama3.2_1
http://vocab.getty.edu,ne,results_llama3.2_1
http://web.archive.org,nw,results_llama3.2_1
http://web.archive.org,ne,results_llama3.2_1
http://wevegotyoucovered.buzznet.com,ne,results_llama3.2_1
http://wevegotyoucovered.buzznet.com,ne,results_llama3.2_1
http://whc.unesco.org,ne,results_llama3.2_1
http://whc.unesco.org,no_profit,results_llama3.2_1
http://www-history.mcs.st-andrews.ac.uk,trad_news,results_llama3.2_1
http://www-history.mcs.st-andrews.ac.uk,trad_news,results_llama3.2_1
http://www.4shared.com,nw,results_llama3.2_1
http://www.4shared.com,ne,results_llama3.2_1
http://www.aada.edu,no_profit,results_llama3.2_1
http://www.aada.edu,trad_news,results_llama3.2_1
http://www.allmusic.com,vendor,results_llama3.2_1
http://www.allmusic.com,no_profit,results_llama3.2_1
http://www.annualreviews.org,trad_news,results_llama3.2_1
http://www.annualreviews.org,trad_news,results_llama3.2_1
http://www.arabianbusiness.com,trad_news,results_llama3.2_1
http://www.arabianbusiness.com,trad_news,results_llama3.2_1
http://www.archive.org,yes,results_llama3.2_1
http://www.archive.org,trad_news,results_llama3.2_1
http://www.archlinux.org,trad_news,results_llama3.2_1
http://www.archlinux.org,ne,results_llama3.2_1
http://www.artic.edu,cultural,results_llama3.2_1
http://www.artic.edu,cultural,results_llama3.2_1
http://www.artistdirect.com,trad_news,results_llama3.2_1
http://www.artistdirect.com,vendor,results_llama3.2_1
http://www.artsbma.org,cultural,results_llama3.2_1
http://www.artsbma.org,ne,results_llama3.2_1
http://www.artsjournal.com,non_trad_news,results_llama3.2_1
http://www.artsjournal.com,no_profit,results_llama3.2_1
http://www.audacityteam.org,ne,results_llama3.2_1
http://www.audacityteam.org,nw,results_llama3.2_1
http://www.badmintonlink.com,ne,results_llama3.2_1
http://www.badmintonlink.com,ne,results_llama3.2_1
http://www.bbc.co.uk,trad_news,results_llama3.2_1
http://www.bbc.co.uk,trad_news,results_llama3.2_1
http://www.billgladstone.ca,ne,results_llama3.2_1
http://www.billgladstone.ca,ne,results_llama3.2_1
http://www.bindingdb.org,ne,results_llama3.2_1
http://www.bindingdb.org,ne,results_llama3.2_1
http://www.bizjournals.com,trad_news,results_llama3.2_1
http://www.bizjournals.com,trad_news,results_llama3.2_1
http://www.blackfilm.com,trad_news,results_llama3.2_1
http://www.blackfilm.com,ne,results_llama3.2_1
http://www.blakeschool.org,trad_news,results_llama3.2_1
http://www.blakeschool.org,ne,results_llama3.2_1
http://www.blend4web.com,ne,results_llama3.2_1
http://www.blend4web.com,ne,results_llama3.2_1
http://www.boxofficemojo.com,trad_news,results_llama3.2_1
http://www.boxofficemojo.com,trad_news,results_llama3.2_1
http://www.bristol.ac.uk,trad_news,results_llama3.2_1
http://www.bristol.ac.uk,trad_news,results_llama3.2_1
http://www.britannica.com,trad_news,results_llama3.2_1
http://www.britannica.com,trad_news,results_llama3.2_1
http://www.britishlistedbuildings.co.uk,trad_news,results_llama3.2_1
http://www.britishlistedbuildings.co.uk,trad_news,results_llama3.2_1
http://www.britishmuseum.org,cultural,results_llama3.2_1
http://www.britishmuseum.org,cultural,results_llama3.2_1
http://www.brooklynmuseum.org,cultural,results_llama3.2_1
http://www.brooklynmuseum.org,cultural,results_llama3.2_1
http://www.businessinsider.com,trad_news,results_llama3.2_1
http://www.businessinsider.com,trad_news,results_llama3.2_1
http://www.bvbinfo.com,ne,results_llama3.2_1
http://www.bvbinfo.com,ne,results_llama3.2_1
http://www.canada.com,trad_news,results_llama3.2_1
http://www.canada.com,trad_news,results_llama3.2_1
http://www.catholic-hierarchy.org,trad_news,results_llama3.2_1
http://www.catholic-hierarchy.org,yes,results_llama3.2_1
http://www.cb300.com,ne,results_llama3.2_1
http://www.cb300.com,nw,results_llama3.2_1
http://www.cdbaby.com,ne,results_llama3.2_1
http://www.cdbaby.com,vendor,results_llama3.2_1
http://www.census.gov,trad_news,results_llama3.2_1
http://www.census.gov,trad_news,results_llama3.2_1
http://www.ciaaw.org,no_profit,results_llama3.2_1
http://www.ciaaw.org,no_profit,results_llama3.2_1
http://www.cineplex.com,trad_news,results_llama3.2_1
http://www.cineplex.com,nw,results_llama3.2_1
http://www.clsp.jhu.edu,trad_news,results_llama3.2_1
http://www.clsp.jhu.edu,trad_news,results_llama3.2_1
http://www.coolantarctica.com,no_profit,results_llama3.2_1
http://www.coolantarctica.com,non_trad_news,results_llama3.2_1
http://www.crawltrack.net,ne,results_llama3.2_1
http://www.crawltrack.net,no_trad_news,results_llama3.2_1
http://www.crunchbase.com,yes,results_llama3.2_1
http://www.crunchbase.com,no_profit,results_llama3.2_1
http://www.culturalheritage.gov.mt,yes,results_llama3.2_1
http://www.cyclingnews.com,trad_news,results_llama3.2_1
http://www.darkhorse.com,ne,results_llama3.2_1
http://www.debian.org,yes,results_llama3.2_1
http://www.discogs.com,yes,results_llama3.2_1
http://www.dnw.co.uk,nw,results_llama3.2_1
http://www.dubaicityguide.com,nw,results_llama3.2_1
http://www.dulwichpicturegallery.org.uk,cultural,results_llama3.2_1
http://www.e-yearbook.com,nw,results_llama3.2_1
http://www.edanhughes.com,ne,results_llama3.2_1
http://www.entente-ee.com,ne,results_llama3.2_1
http://www.esrb.org,nw,results_llama3.2_1
http://www.eurodressage.com,trad_news,results_llama3.2_1
http://www.eurohandball.com,trad_news,results_llama3.2_1
http://www.europarl.europa.eu,political,results_llama3.2_1
http://www.fifa.com,trad_news,results_llama3.2_1
http://www.fifthharmonyofficial.com,ne,results_llama3.2_1
http://www.filmreference.com,no_profit,results_llama3.2_1
http://www.findagrave.com,ne,results_llama3.2_1
http://www.fivb.org,trad_news,results_llama3.2_1
http://www.fundacionbancosantander.com,trad_news,results_llama3.2_1
http://www.futhead.com,nw,results_llama3.2_1
http://www.fye.com,ne,results_llama3.2_1
http://www.gc-cup.com,nw,results_llama3.2_1
http://www.genealogy.math.ndsu.nodak.edu,ne,results_llama3.2_1
http://www.genome.gov,trad_news,results_llama3.2_1
http://www.geonames.org,ne,results_llama3.2_1
http://www.geopostcodes.com,nw,results_llama3.2_1
http://www.getty.edu,no_profit,results_llama3.2_1
http://www.ghostscript.com,yes,results_llama3.2_1
http://www.gmv.com,no_profit,results_llama3.2_1
http://www.gracesguide.co.uk,trad_news,results_llama3.2_1
http://www.guggenheim.org,cultural,results_llama3.2_1
http://www.hardcoregamer.com,trad_news,results_llama3.2_1
http://www.henry-moore.org,cultural,results_llama3.2_1
http://www.hermitagemuseum.org,cultural,results_llama3.2_1
http://www.hewlett.org,nw,results_llama3.2_1
http://www.historicengland.org.uk,yes,results_llama3.2_1
http://www.historyofparliamentonline.org,no_profit,results_llama3.2_1
http://www.hmdb.ca,nw,results_llama3.2_1
http://www.holyhead.com,ne,results_llama3.2_1
http://www.huffingtonpost.com,trad_news,results_llama3.2_1
http://www.ibdb.com,yes,results_llama3.2_1
http://www.icheckmovies.com,non_trad_news,results_llama3.2_1
http://www.imaginenews.com,ne,results_llama3.2_1
http://www.imdb.com,trad_news,results_llama3.2_1
http://www.independent.co.uk,trad_news,results_llama3.2_1
http://www.infoplease.com,trad_news,results_llama3.2_1
http://www.instagram.com,no,results_llama3.2_1
http://www.issf-sports.org,ne,results_llama3.2_1
http://www.ittf.com,nw,results_llama3.2_1
http://www.itu.int,ne,results_llama3.2_1
http://www.johnkcastle.com,ne,results_llama3.2_1
http://www.jrrio.com,ne,results_llama3.2_1
http://www.judoinside.com,ne,results_llama3.2_1
http://www.jukely.com,nw,results_llama3.2_1
http://www.kde.org,ne,results_llama3.2_1
http://www.khronos.org,ne,results_llama3.2_1
http://www.laquadrature.net,ne,results_llama3.2_1
http://www.legacy.com,no_profit,results_llama3.2_1
http://www.leparcorama.com,ne,results_llama3.2_1
http://www.liferay.com,trad_news,results_llama3.2_1
http://www.liveleak.com,non_trad_news,results_llama3.2_1
http://www.livius.org,nw,results_llama3.2_1
http://www.lulu.com,nw,results_llama3.2_1
http://www.lutyenstrust.org.uk,no_profit,results_llama3.2_1
http://www.lynnnews.co.uk,trad_news,results_llama3.2_1
http://www.mba.ac.uk,trad_news,results_llama3.2_1
http://www.metacritic.com,trad_news,results_llama3.2_1
http://www.metalstorm.net,ne,results_llama3.2_1
http://www.metmuseum.org,cultural,results_llama3.2_1
http://www.mfa.org,trad_news,results_llama3.2_1
http://www.microsofttranslator.com,ne,results_llama3.2_1
http://www.moma.org,cultural,results_llama3.2_1
http://www.mozilla.org,yes,results_llama3.2_1
http://www.music-bazaar.com,nw,results_llama3.2_1
http://www.nationalgallery.org.uk,cultural,results_llama3.2_1
http://www.nationaltrustcollections.org.uk,yes,results_llama3.2_1
http://www.ncbi.nlm.nih.gov,trad_news,results_llama3.2_1
http://www.newyorker.com,trad_news,results_llama3.2_1
http://www.nfl.com,trad_news,results_llama3.2_1
http://www.nga.gov,no_profit,results_llama3.2_1
http://www.nme.com,trad_news,results_llama3.2_1
http://www.nndb.com,no_profit,results_llama3.2_1
http://www.nndc.bnl.gov,trad_news,results_llama3.2_1
http://www.nytimes.com,trad_news,results_llama3.2_1
http://www.ofcom.org.uk,trad_news,results_llama3.2_1
http://www.opensubtitles.org,ne,results_llama3.2_1
http://www.openvas.org,trad_news,results_llama3.2_1
http://www.oregonencyclopedia.org,ne,results_llama3.2_1
http://www.oxforddnb.com,trad_news,results_llama3.2_1
http://www.oxfordmusiconline.com,trad_news,results_llama3.2_1
http://www.pafa.org,no_profit,results_llama3.2_1
http://www.pastscape.org.uk,trad_news,results_llama3.2_1
http://www.philamuseum.org,cultural,results_llama3.2_1
http://www.phillipscollection.org,cultural,results_llama3.2_1
http://www.poetsgraves.co.uk,cultural,results_llama3.2_1
http://www.procyclingstats.com,trad_news,results_llama3.2_1
http://www.profilecanada.com,nw,results_llama3.2_1
http://www.progarchives.com,yes,results_llama3.2_1
http://www.pulitzer.org,trad_news,results_llama3.2_1
http://www.rada.ac.uk,nw,results_llama3.2_1
http://www.redmine.org,trad_news,results_llama3.2_1
http://www.redorbit.com,trad_news,results_llama3.2_1
http://www.rhapsody.com,ne,results_llama3.2_1
http://www.rio2016.com,no_profit,results_llama3.2_1
http://www.rollingstone.com,trad_news,results_llama3.2_1
http://www.royalcollection.org.uk,cultural,results_llama3.2_1
http://www.salvador-dali.org,cultural,results_llama3.2_1
http://www.scottisharchitects.org.uk,trad_news,results_llama3.2_1
http://www.sctimes.com,trad_news,results_llama3.2_1
http://www.sothebys.com,trad_news,results_llama3.2_1
http://www.speedskatingbase.eu,ne,results_llama3.2_1
http://www.sports-reference.com,trad_news,results_llama3.2_1
http://www.star-ecentral.com,ne,results_llama3.2_1
http://www.sufyanismail.com,ne,results_llama3.2_1
http://www.telegraph.co.uk,trad_news,results_llama3.2_1
http://www.thecalmzone.net,nw,results_llama3.2_1
http://www.thegazette.co.uk,trad_news,results_llama3.2_1
http://www.theguardian.com,trad_news,results_llama3.2_1
http://www.thestar.com,trad_news,results_llama3.2_1
http://www.thetalentmanager.co.uk,nw,results_llama3.2_1
http://www.thetelegraphandargus.co.uk,trad_news,results_llama3.2_1
http://www.thnk.org,no_profit,results_llama3.2_1
http://www.transsiberianexpress.net,ne,results_llama3.2_1
http://www.tsmc.com,ne,results_llama3.2_1
http://www.tvfestival.com,trad_news,results_llama3.2_1
http://www.unece.org,trad_news,results_llama3.2_1
http://www.unesco.org,trad_news,results_llama3.2_1
http://www.valpo.edu,no_profit,results_llama3.2_1
http://www.viaf.org,no_profit,results_llama3.2_1
http://www.virtualbox.org,ne,results_llama3.2_1
http://www.washingtonpost.com,trad_news,results_llama3.2_1
http://www.webcitation.org,ne,results_llama3.2_1
http://www.who.int,no_profit,results_llama3.2_1
http://www.wireshark.org,no_profit,results_llama3.2_1
http://www.yesasia.com,yes,results_llama3.2_1
http://www2.census.gov,yes,results_llama3.2_1
http://yabause.org,no_profit,results_llama3.2_1
http://yba.llgc.org.uk,ne,results_llama3.2_1
http://yum.baseurl.org,ne,results_llama3.2_1
