ref_value,label_author,LLM_model_prompt
http://www.metmuseum.org/collection/the-collection-online/search/11683,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/11834,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/11979,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/12939,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/17465,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/19014,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/21473,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/435619,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/435833,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/436406,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/436522,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/437041,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/437056,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/437234,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/437832,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/437922,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/438158,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/438434,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/438623,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/439385,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/440331,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/481860,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/482238,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/483907,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/487837,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/488401,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/488532,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/489421,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/489995,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/490043,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/492702,organisation,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org/collection/the-collection-online/search/494775,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/a-passing-storm-33169,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/landscape-34906,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/musical-instruments-and-sculpture-in-a-classical-interior-31455,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/portrait-of-a-gentleman-33819,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/portrait-of-josephine-l-rantoul-35880,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/view-of-mt-monadnock-34123,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/virgin-and-child-saint-nicholas-archangel-michael-30903,organisation,results_llama3.2_prompt_2_onesl
http://www.mfa.org/collections/object/young-lady-in-cauchoise-dress-31070,organisation,results_llama3.2_prompt_2_onesl
http://www.microsofttranslator.com/bv.aspx?from=&to=en&a=http%3A%2F%2Fgloboesporte.globo.com%2Folimpiadas%2Fjudo%2Fnoticia%2F2016%2F08%2Fo-alicerce-que-ninguem-ve-namorada-cuida-de-tudo-para-que-rafaela-so-lutee.html,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/artists/104,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/artists/3829,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/artists/4314,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/artists/7615,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=78315,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=78347,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=78582,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=79041,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=79070,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=79203,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=79583,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=80198,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=80432,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=80580,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=83416,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=83422,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/browse_results.php?object_id=89953,organisation,results_llama3.2_prompt_2_onesl
http://www.moma.org/collection/works/79321,organisation,results_llama3.2_prompt_2_onesl
http://www.mundoplus.tv/noticias/?seccion=programacion&relacionadas=dc&id=8143,organisation,results_llama3.2_prompt_2_onesl
http://www.mundoplus.tv/noticias/?seccion=series&relacionadas=dc&id=5369,organisation,results_llama3.2_prompt_2_onesl
http://www.music-bazaar.com/world-music/artist/21307/Charlie-Brown/,individual,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/dosso-dossi-the-adoration-of-the-kings,organisation,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/followers-of-gerard-david-saint-peter-and-a-donor,organisation,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-raphael-and-tobias-roundel-above-right-panel,organisation,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/marie-blancour-a-bowl-of-flowers,organisation,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/paul-cezanne-hillside-in-provence,organisation,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk/paintings/vincent-van-gogh-farms-near-auvers,organisation,results_llama3.2_prompt_2_onesl
http://www.nationaltrustcollections.org.uk/object/533858,organisation,results_llama3.2_prompt_2_onesl
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4018861/,organisation,results_llama3.2_prompt_2_onesl
http://www.newyorker.com/contributors/mary-norris,individual,results_llama3.2_prompt_2_onesl
http://www.nfl.com/player/calvinhill/2516499/careerstats,organisation,results_llama3.2_prompt_2_onesl
http://www.nga.gov/content/ngaweb/Collection/art-object-page.41593.html,organisation,results_llama3.2_prompt_2_onesl
http://www.nga.gov/content/ngaweb/Collection/art-object-page.52206.html,organisation,results_llama3.2_prompt_2_onesl
http://www.nme.com/news/paul-simon/62678,individual,results_llama3.2_prompt_2_onesl
http://www.nndb.com/people/731/000023662/,individual,results_llama3.2_prompt_2_onesl
http://www.nndc.bnl.gov/chart/reCenter.jsp?z=2&n=6,organisation,results_llama3.2_prompt_2_onesl
http://www.nownews.com/n/2011/01/19/570309,organisation,results_llama3.2_prompt_2_onesl
http://www.nytimes.com/2013/08/30/arts/television/spiral-and-3-other-french-shows-worth-seeking-out.html,organisation,results_llama3.2_prompt_2_onesl
http://www.nytimes.com/movies/movie/134566/Bye-Bye-Love/overview,organisation,results_llama3.2_prompt_2_onesl
http://www.ofcom.org.uk/static/radiolicensing/html/tv/cs/tlcs001055ba1kanal9.htm,organisation,results_llama3.2_prompt_2_onesl
http://www.ohchr.org/Documents/HRBodies/CCPR/Elections35th/SergiyKyslytsya.doc,individual,results_llama3.2_prompt_2_onesl
http://www.opensubtitles.org/en/subtitles/5760235/an-adventure-in-space-and-time-en,nw,results_llama3.2_prompt_2_onesl
http://www.openvas.org/news_archive.html#openvas8,organisation,results_llama3.2_prompt_2_onesl
http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,individual,results_llama3.2_prompt_2_onesl
"http://www.oxforddnb.com/view/article/24614/?back=,24613",organisation,results_llama3.2_prompt_2_onesl
http://www.oxfordmusiconline.com/subscriber/article/grove/music/01649,organisation,results_llama3.2_prompt_2_onesl
http://www.parlement.com/id/vg09ll213ezj/a_alida_de_jong,organisation,results_llama3.2_prompt_2_onesl
http://www.pastscape.org.uk/events.aspx?a=0&hob_id=376145&criteria=fort&search=all&pnt=y,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/101826.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/101841.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/101941.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/102663.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/102903.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/103518.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/103711.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/104382.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/282614.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/44127.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/45610.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/51658.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/59602.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/61513.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/63857.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/72080.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/73608.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/82634.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/82719.html,organisation,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org/collections/permanent/82732.html,organisation,results_llama3.2_prompt_2_onesl
http://www.phillipscollection.org/collection/browse-the-collection?id=1708,organisation,results_llama3.2_prompt_2_onesl
"http://www.planetehockey.com/news-carnet-noir-deces-de-gaetan-boucher,58378.html",individual,results_llama3.2_prompt_2_onesl
http://www.poetsgraves.co.uk/thomas_d.htm,individual,results_llama3.2_prompt_2_onesl
http://www.procyclingstats.com/race.php?id=163647,nw,results_llama3.2_prompt_2_onesl
http://www.procyclingstats.com/rider/Antoine_Demoitie,individual,results_llama3.2_prompt_2_onesl
http://www.profilecanada.com/companydetail.cfm?company=227282_Lombardi_Media_Corporation_Vaughan_ON,organisation,results_llama3.2_prompt_2_onesl
http://www.progarchives.com/album.asp?id=4908,organisation,results_llama3.2_prompt_2_onesl
http://www.pulitzer.org/winners/7223,organisation,results_llama3.2_prompt_2_onesl
http://www.redmine.org/projects/redmine/wiki,organisation,results_llama3.2_prompt_2_onesl
http://www.redorbit.com/news/technology/1539405/mtv_networks_international_launches_first_ever_music_and_kids_international/,organisation,results_llama3.2_prompt_2_onesl
http://www.reunamedia.com/jutut/tampereen-y%C3%B6kerhohistoria/,organisation,results_llama3.2_prompt_2_onesl
http://www.rhapsody.com/artist/ustad-sultan-khan/album/ragas-kaushi-kannada-and-bhairvi,organisation,results_llama3.2_prompt_2_onesl
http://www.rollingstone.com/music/features/11-things-you-learn-hanging-out-with-weezer-20140904,individual,results_llama3.2_prompt_2_onesl
http://www.salvador-dali.org/cataleg_raonat/fitxa_obra.php?obra=640&inici=1947&fi=1951,organisation,results_llama3.2_prompt_2_onesl
http://www.salzburg.com/wiki/index.php/Brunnwinkl,organisation,results_llama3.2_prompt_2_onesl
http://www.scottisharchitects.org.uk/architect_full.php?id=202027,organisation,results_llama3.2_prompt_2_onesl
http://www.sctimes.com/article/20101002/NEWS01/110020001/1009/Former-St.-Cloud-mayor-Ed-Henry-dies-at-89,individual,results_llama3.2_prompt_2_onesl
http://www.siteducyclisme.net/coureurfiche.php?coureurid=5459,organisation,results_llama3.2_prompt_2_onesl
http://www.sothebys.com/en/auctions/ecatalogue/2014/old-master-british-paintings-day-l14037/lot.170.html,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=11081,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=13132,ne,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=13226,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=21313,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=25585,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=26864,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=33616,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=508,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=6812,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=6893,organisation,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=7586,organisation,results_llama3.2_prompt_2_onesl
http://www.sportquick.com/dicostar/surf-67/hoarau-anne-gaelle-12597.html,nw,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ag/luis-aguilar-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ba/andrey-bakhvalov-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/br/james-browne-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ch/erik-christensen-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ch/franco-chino-1.html,organisation,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/di/bill-disney-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/di/mihajlo-dimitrijevic-1.html,organisation,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/fi/sylvia-filipsson-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/gr/roger-green-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ha/kimihiro-hamaya-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/iv/ivan-ivanov-4.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ja/dan-jansen-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ka/sandor-kalo-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/kw/alexander-kwangwari-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/la/peter-lash-jr-1.html,organisation,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/la/shmuel-laviv-lubin-1.html,organisation,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ma/per-mattson-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/mu/peter-mueller-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/mu/william-murray-2.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ow/edward-owusu-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/pa/sven-erik-paulsen-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/pa/zorica-pavicevic-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/po/golnur-postnikova-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com/olympics/athletes/ta/omar-tayara-1.html,individual,results_llama3.2_prompt_2_onesl
http://www.star-ecentral.com/news/story.asp?file=/2008/9/28/movies/2090281&sec=movies,organisation,results_llama3.2_prompt_2_onesl
http://www.stoa.org/abbreviations.html,organisation,results_llama3.2_prompt_2_onesl
http://www.sufyanismail.com/awards.html,organisation,results_llama3.2_prompt_2_onesl
http://www.ted.com/participate/ted-prize/prize-winning-wishes,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/profiles/494924,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/speakers/1847,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/speakers/2709,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/speakers/363,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/abigail_washburn_building_us_china_relations_by_banjo.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/adam_ostrow_after_your_final_status_update.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/alex_tabarrok_foresees_economic_growth.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/andy_puddicombe_all_it_takes_is_10_mindful_minutes.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/arvind_gupta_turning_trash_into_toys_for_learning.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/bertrand_piccard_s_solar_powered_adventure.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/boghuma_kabisen_titanji_ethical_riddles_in_hiv_research.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/boniface_mwangi_boniface_mwangi_the_day_i_stood_up_alone.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/david_blaine_how_i_held_my_breath_for_17_min.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/deborah_scranton_on_her_war_tapes.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/dennis_hong_my_seven_species_of_robot.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets.html,organisation,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/emmanuel_jal_the_music_of_a_war_child.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/eythor_bender_demos_human_exoskeletons.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/george_smoot_on_the_design_of_the_universe.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/hans_rosling_the_truth_about_hiv.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/hector_ruiz_on_connecting_the_world.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/ian_goldin_navigating_our_global_future.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/james_howard_kunstler_dissects_suburbia.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/james_watson_on_how_he_discovered_dna.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/jessica_green_good_germs_make_healthy_buildings.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/john_hodgman_s_brief_digression.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/john_maeda_on_the_simple_life.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/kamal_meattle_on_how_to_grow_your_own_fresh_air.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/kate_hartman_the_art_of_wearable_communication.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/kate_orff_oysters_as_architecture.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/lalitesh_katragadda_making_maps_to_fight_disaster_build_economies.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/lemon_andersen_performs_please_don_t_take_my_air_jordans.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/malte_spitz_your_phone_company_is_watching.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali.html,organisation,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/mike_matas.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/monica_lewinsky_the_price_of_shame.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/noel_bairey_merz_the_single_biggest_health_threat_women_face.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/paul_conneally_digital_humanitarianism.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/pete_alcorn_s_vision_of_a_better_world.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/rachel_botsman_the_currency_of_the_new_economy_is_trust.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/rives_on_4_a_m.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/sarah_jones_as_a_one_woman_global_village.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/sergey_brin_why_google_glass.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/shea_hembrey_how_i_became_100_artists.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/shimon_schocken_the_self_organizing_computer_course.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/steven_levitt_on_child_carseats.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/susan_cain_the_power_of_introverts.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/susan_lim.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/tali_sharot_the_optimism_bias.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/the_inspiration_of_second_life.html,organisation,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/tom_uglow_an_internet_without_screens_might_look_like_this.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/viktor_frankl_youth_in_search_of_meaning.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about.html,individual,results_llama3.2_prompt_2_onesl
http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html,individual,results_llama3.2_prompt_2_onesl
http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/9481084/Zvi-Aharoni-and-Yaakov-Meidad.html,individual,results_llama3.2_prompt_2_onesl
http://www.theguardian.com/artanddesign/2009/aug/06/tamara-krikorian-obituary,individual,results_llama3.2_prompt_2_onesl
http://www.theguardian.com/tv-and-radio/2016/jan/17/dan-haggerty,organisation,results_llama3.2_prompt_2_onesl
http://www.thetelegraphandargus.co.uk/news/newsindex/display.var.2237150.0.big_names_lined_up_for_literature_festival.php,organisation,results_llama3.2_prompt_2_onesl
http://www.thnk.org/people-of-thnk/person/alison-killing/,individual,results_llama3.2_prompt_2_onesl
http://www.transsiberianexpress.net/trans-mongolian-express.html,organisation,results_llama3.2_prompt_2_onesl
http://www.tsmc.com/english/dedicatedFoundry/technology/90nm.htm,organisation,results_llama3.2_prompt_2_onesl
http://www.tvfestival.com/pdfz/2014_palmares_uk.pdf,organisation,results_llama3.2_prompt_2_onesl
http://www.unece.org/fileadmin/DAM/trans/conventn/ECE-TRANS-SC1-384e.pdf,organisation,results_llama3.2_prompt_2_onesl
